shop_id,model_id,available_units
SHOP3002,MOD2047,12.0
SHOP3094,MOD2151,10.0
SHOP3092,MOD2041,
SHOP3084,MOD2196,
SHOP3041,MOD2008,
SHOP3057,MOD2075,
SHOP3025,MOD2135,
SHOP3088,MOD2097,
SHOP3065,MOD2127,
SHOP3008,MOD2176,
SHOP3066,MOD2178,20.0
SHOP3066,MOD2178,22.0
SHOP3011,MOD2007,11.0
SHOP3017,MOD2086,15.0
SHOP3057,MOD2170,
SHOP3080,MOD2151,
SHOP3040,MOD2166,
SHOP3049,MOD2001,
SHOP3022,MOD2152,
SHOP3070,MOD2142,34.0
SHOP3033,MOD2157,
SHOP3019,MOD2068,
SHOP3088,MOD2000,
SHOP3010,MOD2179,
SHOP3023,MOD2042,22.0
SHOP3091,MOD2099,
SHOP3039,MOD2017,13.0
SHOP3004,MOD2069,17.0
SHOP3044,MOD2036,
SHOP3028,MOD2114,
SHOP3058,MOD2189,
SHOP3031,MOD2015,
SHOP3074,MOD2199,17.0
SHOP3006,MOD2075,29.0
SHOP3050,MOD2064,19.0
SHOP3056,MOD2078,
SHOP3094,MOD2008,
SHOP3022,MOD2032,24.0
SHOP3071,MOD2183,
SHOP3018,MOD2037,12.0
SHOP3085,MOD2141,
SHOP3039,MOD2069,28.0
SHOP3033,MOD2172,
SHOP3010,MOD2085,34.0
SHOP3066,MOD2061,
SHOP3061,MOD2159,
SHOP3025,MOD2008,
SHOP3026,MOD2019,
SHOP3089,MOD2077,18.0
SHOP3089,MOD2077,31.0
SHOP3034,MOD2100,
SHOP3085,MOD2157,
SHOP3073,MOD2170,
SHOP3010,MOD2011,18.0
SHOP3046,MOD2018,
SHOP3075,MOD2142,
SHOP3098,MOD2051,17.0
SHOP3065,MOD2039,12.0
SHOP3065,MOD2039,31.0
SHOP3075,MOD2146,45.0
SHOP3069,MOD2128,
SHOP3067,MOD2093,
SHOP3080,MOD2013,
SHOP3003,MOD2008,
SHOP3051,MOD2139,
SHOP3081,MOD2021,
SHOP3039,MOD2048,14.0
SHOP3026,MOD2032,
SHOP3086,MOD2078,
SHOP3059,MOD2170,
SHOP3035,MOD2035,
SHOP3099,MOD2041,27.0
SHOP3001,MOD2086,
SHOP3055,MOD2143,1.0
SHOP3093,MOD2140,
SHOP3003,MOD2039,
SHOP3054,MOD2053,
SHOP3066,MOD2197,
SHOP3018,MOD2100,
SHOP3029,MOD2016,19.0
SHOP3030,MOD2030,38.0
SHOP3036,MOD2060,
SHOP3051,MOD2177,
SHOP3021,MOD2058,
SHOP3039,MOD2024,12.0
SHOP3086,MOD2129,24.0
SHOP3000,MOD2031,21.0
SHOP3016,MOD2081,
SHOP3015,MOD2001,23.0
SHOP3084,MOD2170,
SHOP3036,MOD2154,6.0
SHOP3067,MOD2023,
SHOP3082,MOD2144,
SHOP3029,MOD2188,
SHOP3076,MOD2014,
SHOP3043,MOD2061,
SHOP3072,MOD2182,
SHOP3031,MOD2041,39.0
SHOP3049,MOD2061,
SHOP3083,MOD2007,
SHOP3002,MOD2027,
SHOP3027,MOD2183,40.0
SHOP3064,MOD2063,
SHOP3029,MOD2146,
SHOP3092,MOD2031,
SHOP3056,MOD2024,
SHOP3049,MOD2193,
SHOP3029,MOD2174,
SHOP3028,MOD2033,
SHOP3096,MOD2036,17.0
SHOP3027,MOD2062,
SHOP3089,MOD2061,
SHOP3058,MOD2088,
SHOP3066,MOD2024,32.0
SHOP3010,MOD2187,10.0
SHOP3024,MOD2007,
SHOP3072,MOD2112,23.0
SHOP3072,MOD2112,14.0
SHOP3069,MOD2049,
SHOP3093,MOD2168,
SHOP3015,MOD2161,
SHOP3070,MOD2066,
SHOP3095,MOD2077,18.0
SHOP3052,MOD2056,6.0
SHOP3052,MOD2056,12.0
SHOP3032,MOD2195,20.0
SHOP3044,MOD2057,
SHOP3090,MOD2130,
SHOP3004,MOD2177,
SHOP3045,MOD2159,
SHOP3030,MOD2153,19.0
SHOP3030,MOD2153,7.0
SHOP3045,MOD2116,22.0
SHOP3030,MOD2016,
SHOP3083,MOD2020,
SHOP3092,MOD2163,
SHOP3061,MOD2193,
SHOP3026,MOD2018,
SHOP3015,MOD2117,
SHOP3089,MOD2196,5.0
SHOP3056,MOD2019,
SHOP3045,MOD2029,
SHOP3086,MOD2050,
SHOP3035,MOD2176,
SHOP3035,MOD2015,
SHOP3058,MOD2147,31.0
SHOP3087,MOD2087,
SHOP3063,MOD2045,44.0
SHOP3066,MOD2142,
SHOP3093,MOD2173,5.0
SHOP3087,MOD2012,
SHOP3072,MOD2077,
SHOP3062,MOD2176,19.0
SHOP3062,MOD2176,9.0
SHOP3025,MOD2024,
SHOP3027,MOD2117,
SHOP3054,MOD2127,
SHOP3035,MOD2170,
SHOP3049,MOD2151,
SHOP3063,MOD2024,34.0
SHOP3048,MOD2196,
SHOP3081,MOD2133,
SHOP3023,MOD2142,
SHOP3080,MOD2082,
SHOP3045,MOD2140,
SHOP3018,MOD2144,27.0
SHOP3064,MOD2081,
SHOP3069,MOD2112,
SHOP3069,MOD2036,26.0
SHOP3069,MOD2036,44.0
SHOP3090,MOD2010,
SHOP3073,MOD2016,
SHOP3024,MOD2178,
SHOP3096,MOD2009,7.0
SHOP3054,MOD2015,9.0
SHOP3066,MOD2171,
SHOP3009,MOD2179,9.0
SHOP3027,MOD2174,7.0
SHOP3076,MOD2173,
SHOP3025,MOD2156,
SHOP3034,MOD2156,
SHOP3046,MOD2089,28.0
SHOP3037,MOD2106,19.0
SHOP3042,MOD2030,
SHOP3027,MOD2061,
SHOP3047,MOD2083,
SHOP3007,MOD2175,
SHOP3098,MOD2111,
SHOP3086,MOD2098,7.0
SHOP3038,MOD2136,
SHOP3071,MOD2008,
SHOP3076,MOD2119,
SHOP3082,MOD2196,
SHOP3070,MOD2155,
SHOP3089,MOD2106,
SHOP3092,MOD2146,
SHOP3042,MOD2037,
SHOP3004,MOD2140,11.0
SHOP3097,MOD2087,
SHOP3020,MOD2107,
SHOP3072,MOD2159,
SHOP3089,MOD2125,5.0
SHOP3051,MOD2043,
SHOP3032,MOD2187,
SHOP3094,MOD2124,7.0
SHOP3055,MOD2113,
SHOP3026,MOD2123,
SHOP3013,MOD2095,15.0
SHOP3086,MOD2105,
SHOP3016,MOD2155,
SHOP3028,MOD2055,
SHOP3033,MOD2046,
SHOP3028,MOD2149,
SHOP3022,MOD2176,21.0
SHOP3000,MOD2092,
SHOP3008,MOD2154,
SHOP3083,MOD2037,
SHOP3031,MOD2109,
SHOP3044,MOD2091,
SHOP3052,MOD2149,
SHOP3025,MOD2033,19.0
SHOP3009,MOD2083,
SHOP3067,MOD2115,
SHOP3055,MOD2056,
SHOP3086,MOD2070,
SHOP3002,MOD2044,
SHOP3071,MOD2135,29.0
SHOP3011,MOD2024,
SHOP3000,MOD2056,
SHOP3041,MOD2073,
SHOP3034,MOD2141,17.0
SHOP3034,MOD2141,42.0
SHOP3099,MOD2193,
SHOP3031,MOD2067,21.0
SHOP3007,MOD2108,
SHOP3099,MOD2039,
SHOP3037,MOD2009,34.0
SHOP3028,MOD2036,13.0
SHOP3052,MOD2104,8.0
SHOP3052,MOD2104,25.0
SHOP3025,MOD2037,
SHOP3073,MOD2191,29.0
SHOP3006,MOD2124,10.0
SHOP3095,MOD2150,
SHOP3001,MOD2123,16.0
SHOP3084,MOD2037,
SHOP3053,MOD2093,
SHOP3078,MOD2151,14.0
SHOP3078,MOD2151,28.0
SHOP3029,MOD2127,
SHOP3097,MOD2158,
SHOP3069,MOD2154,6.0
SHOP3076,MOD2114,
SHOP3001,MOD2160,17.0
SHOP3049,MOD2109,
SHOP3001,MOD2105,
SHOP3076,MOD2037,19.0
SHOP3003,MOD2194,
SHOP3007,MOD2035,
SHOP3079,MOD2105,33.0
SHOP3071,MOD2142,
SHOP3036,MOD2197,
SHOP3062,MOD2041,19.0
SHOP3027,MOD2194,
SHOP3037,MOD2191,
SHOP3013,MOD2030,
SHOP3083,MOD2134,
SHOP3045,MOD2062,
SHOP3045,MOD2060,
SHOP3092,MOD2124,
SHOP3029,MOD2118,29.0
SHOP3022,MOD2123,
SHOP3036,MOD2176,
SHOP3013,MOD2160,
SHOP3071,MOD2036,
SHOP3012,MOD2107,8.0
SHOP3084,MOD2165,
SHOP3017,MOD2089,
SHOP3073,MOD2130,
SHOP3079,MOD2115,
SHOP3047,MOD2058,27.0
SHOP3081,MOD2147,
SHOP3096,MOD2020,
SHOP3010,MOD2111,
SHOP3016,MOD2074,
SHOP3049,MOD2058,21.0
SHOP3018,MOD2170,
SHOP3077,MOD2010,
SHOP3028,MOD2160,12.0
SHOP3058,MOD2123,
SHOP3056,MOD2094,24.0
SHOP3006,MOD2015,
SHOP3089,MOD2145,
SHOP3069,MOD2147,
SHOP3026,MOD2126,
SHOP3000,MOD2143,
SHOP3006,MOD2008,21.0
SHOP3075,MOD2048,
SHOP3088,MOD2107,
SHOP3032,MOD2023,
SHOP3088,MOD2028,
SHOP3089,MOD2116,24.0
SHOP3088,MOD2099,
SHOP3062,MOD2150,33.0
SHOP3026,MOD2066,
SHOP3025,MOD2001,
SHOP3009,MOD2032,
SHOP3050,MOD2185,
SHOP3090,MOD2005,
SHOP3086,MOD2159,19.0
SHOP3090,MOD2112,17.0
SHOP3040,MOD2140,
SHOP3091,MOD2048,
SHOP3018,MOD2049,
SHOP3017,MOD2147,
SHOP3069,MOD2028,36.0
SHOP3050,MOD2174,
SHOP3065,MOD2102,
SHOP3020,MOD2135,
SHOP3082,MOD2146,
SHOP3037,MOD2110,9.0
SHOP3004,MOD2161,
SHOP3099,MOD2026,16.0
SHOP3048,MOD2087,
SHOP3056,MOD2156,
SHOP3042,MOD2056,
SHOP3008,MOD2028,
SHOP3087,MOD2069,
SHOP3057,MOD2156,
SHOP3020,MOD2054,28.0
SHOP3050,MOD2199,20.0
SHOP3050,MOD2199,0.0
SHOP3018,MOD2197,
SHOP3071,MOD2107,
SHOP3030,MOD2078,
SHOP3003,MOD2038,
SHOP3008,MOD2137,
SHOP3014,MOD2123,
SHOP3079,MOD2063,12.0
SHOP3057,MOD2182,
SHOP3025,MOD2178,
SHOP3047,MOD2074,
SHOP3053,MOD2168,
SHOP3013,MOD2144,
SHOP3088,MOD2061,23.0
SHOP3022,MOD2100,
SHOP3062,MOD2091,22.0
SHOP3071,MOD2156,
SHOP3086,MOD2108,
SHOP3047,MOD2190,
SHOP3049,MOD2128,38.0
SHOP3097,MOD2090,
SHOP3079,MOD2085,27.0
SHOP3079,MOD2085,23.0
SHOP3088,MOD2102,11.0
SHOP3045,MOD2096,
SHOP3068,MOD2189,
SHOP3016,MOD2097,
SHOP3042,MOD2071,
SHOP3058,MOD2019,
SHOP3054,MOD2116,25.0
SHOP3071,MOD2194,
SHOP3062,MOD2105,23.0
SHOP3000,MOD2074,14.0
SHOP3037,MOD2188,
SHOP3070,MOD2182,34.0
SHOP3026,MOD2121,19.0
SHOP3073,MOD2001,
SHOP3004,MOD2179,
SHOP3025,MOD2143,
SHOP3082,MOD2150,
SHOP3089,MOD2043,
SHOP3081,MOD2181,
SHOP3030,MOD2067,
SHOP3077,MOD2012,8.0
SHOP3092,MOD2039,
SHOP3006,MOD2120,30.0
SHOP3040,MOD2102,4.0
SHOP3085,MOD2075,15.0
SHOP3085,MOD2075,28.0
SHOP3050,MOD2021,
SHOP3030,MOD2187,
SHOP3053,MOD2143,21.0
SHOP3040,MOD2017,23.0
SHOP3040,MOD2017,40.0
SHOP3005,MOD2094,
SHOP3082,MOD2029,
SHOP3073,MOD2013,
SHOP3006,MOD2156,30.0
SHOP3039,MOD2008,36.0
SHOP3039,MOD2008,8.0
SHOP3004,MOD2175,
SHOP3025,MOD2046,
SHOP3067,MOD2155,1.0
SHOP3027,MOD2002,
SHOP3064,MOD2110,
SHOP3056,MOD2150,19.0
SHOP3001,MOD2158,
SHOP3092,MOD2174,
SHOP3026,MOD2178,18.0
SHOP3091,MOD2091,
SHOP3058,MOD2166,
SHOP3068,MOD2012,19.0
SHOP3013,MOD2182,
SHOP3006,MOD2012,
SHOP3034,MOD2113,12.0
SHOP3034,MOD2113,15.0
SHOP3057,MOD2098,27.0
SHOP3057,MOD2158,
SHOP3048,MOD2048,47.0
SHOP3018,MOD2198,6.0
SHOP3036,MOD2172,
SHOP3029,MOD2178,17.0
SHOP3019,MOD2154,19.0
SHOP3033,MOD2080,
SHOP3026,MOD2044,
SHOP3030,MOD2033,
SHOP3062,MOD2002,
SHOP3030,MOD2178,20.0
SHOP3086,MOD2056,
SHOP3024,MOD2014,
SHOP3075,MOD2121,
SHOP3040,MOD2136,
SHOP3042,MOD2182,
SHOP3026,MOD2089,27.0
SHOP3056,MOD2100,1.0
SHOP3034,MOD2127,
SHOP3014,MOD2066,
SHOP3057,MOD2027,
SHOP3037,MOD2112,
SHOP3069,MOD2184,27.0
SHOP3027,MOD2096,6.0
SHOP3080,MOD2188,
SHOP3091,MOD2158,29.0
SHOP3091,MOD2158,24.0
SHOP3008,MOD2159,
SHOP3082,MOD2183,
SHOP3046,MOD2037,
SHOP3029,MOD2063,
SHOP3050,MOD2074,
SHOP3083,MOD2121,22.0
SHOP3029,MOD2186,
SHOP3076,MOD2117,31.0
SHOP3020,MOD2127,18.0
SHOP3061,MOD2085,
SHOP3054,MOD2138,
SHOP3041,MOD2087,
SHOP3053,MOD2138,19.0
SHOP3058,MOD2037,
SHOP3049,MOD2060,
SHOP3048,MOD2138,
SHOP3013,MOD2155,
SHOP3065,MOD2015,
SHOP3009,MOD2117,
SHOP3085,MOD2177,
SHOP3074,MOD2090,20.0
SHOP3090,MOD2150,
SHOP3095,MOD2002,
SHOP3088,MOD2148,35.0
SHOP3054,MOD2064,
SHOP3049,MOD2024,28.0
SHOP3061,MOD2027,
SHOP3032,MOD2167,
SHOP3013,MOD2056,
SHOP3007,MOD2025,
SHOP3087,MOD2089,30.0
SHOP3087,MOD2089,32.0
SHOP3038,MOD2168,17.0
SHOP3038,MOD2168,14.0
SHOP3072,MOD2030,25.0
SHOP3080,MOD2039,
SHOP3027,MOD2056,33.0
SHOP3027,MOD2056,22.0
SHOP3083,MOD2181,
SHOP3077,MOD2110,28.0
SHOP3002,MOD2078,
SHOP3068,MOD2127,
SHOP3089,MOD2173,
SHOP3029,MOD2131,
SHOP3061,MOD2077,16.0
SHOP3034,MOD2124,9.0
SHOP3007,MOD2017,
SHOP3004,MOD2068,21.0
SHOP3004,MOD2068,4.0
SHOP3014,MOD2199,
SHOP3025,MOD2105,18.0
SHOP3017,MOD2105,
SHOP3091,MOD2070,
SHOP3079,MOD2035,
SHOP3098,MOD2157,
SHOP3076,MOD2089,
SHOP3065,MOD2133,17.0
SHOP3065,MOD2133,16.0
SHOP3043,MOD2047,11.0
SHOP3043,MOD2047,20.0
SHOP3057,MOD2125,46.0
SHOP3003,MOD2037,
SHOP3055,MOD2181,
SHOP3077,MOD2177,9.0
SHOP3023,MOD2000,6.0
SHOP3023,MOD2000,22.0
SHOP3074,MOD2189,
SHOP3083,MOD2101,16.0
SHOP3051,MOD2176,17.0
SHOP3008,MOD2074,
SHOP3037,MOD2199,39.0
SHOP3080,MOD2098,
SHOP3038,MOD2033,
SHOP3036,MOD2029,
SHOP3006,MOD2052,22.0
SHOP3060,MOD2011,
SHOP3001,MOD2100,
SHOP3001,MOD2163,
SHOP3051,MOD2163,28.0
SHOP3013,MOD2193,
SHOP3067,MOD2034,12.0
SHOP3060,MOD2181,
SHOP3060,MOD2027,
SHOP3024,MOD2030,
SHOP3091,MOD2076,7.0
SHOP3070,MOD2085,
SHOP3048,MOD2054,
SHOP3071,MOD2091,
SHOP3067,MOD2103,35.0
SHOP3041,MOD2151,
SHOP3080,MOD2054,
SHOP3087,MOD2178,
SHOP3059,MOD2006,
SHOP3026,MOD2119,17.0
SHOP3065,MOD2125,10.0
SHOP3044,MOD2066,
SHOP3056,MOD2153,
SHOP3042,MOD2089,21.0
SHOP3027,MOD2171,18.0
SHOP3017,MOD2031,23.0
SHOP3015,MOD2056,17.0
SHOP3090,MOD2039,26.0
SHOP3037,MOD2139,
SHOP3092,MOD2137,
SHOP3014,MOD2185,
SHOP3043,MOD2076,19.0
SHOP3042,MOD2075,
SHOP3054,MOD2010,
SHOP3029,MOD2029,
SHOP3006,MOD2026,
SHOP3049,MOD2159,
SHOP3055,MOD2059,
SHOP3041,MOD2153,17.0
SHOP3097,MOD2097,
SHOP3076,MOD2075,27.0
SHOP3073,MOD2061,
SHOP3058,MOD2184,
SHOP3002,MOD2178,24.0
SHOP3002,MOD2178,16.0
SHOP3024,MOD2153,
SHOP3064,MOD2129,
SHOP3018,MOD2110,10.0
SHOP3069,MOD2007,44.0
SHOP3020,MOD2170,
SHOP3052,MOD2135,
SHOP3050,MOD2070,
SHOP3074,MOD2045,10.0
SHOP3089,MOD2076,
SHOP3008,MOD2147,34.0
SHOP3066,MOD2185,
SHOP3052,MOD2161,34.0
SHOP3069,MOD2102,
SHOP3044,MOD2151,19.0
SHOP3033,MOD2079,23.0
SHOP3019,MOD2122,11.0
SHOP3019,MOD2122,25.0
SHOP3038,MOD2080,21.0
SHOP3038,MOD2080,19.0
SHOP3098,MOD2085,19.0
SHOP3025,MOD2062,16.0
SHOP3028,MOD2112,
SHOP3032,MOD2189,
SHOP3063,MOD2142,
SHOP3047,MOD2160,
SHOP3057,MOD2111,
SHOP3064,MOD2152,18.0
SHOP3064,MOD2152,9.0
SHOP3016,MOD2079,26.0
SHOP3060,MOD2014,
SHOP3018,MOD2075,40.0
SHOP3018,MOD2075,7.0
SHOP3070,MOD2135,
SHOP3092,MOD2074,11.0
SHOP3002,MOD2061,
SHOP3066,MOD2078,
SHOP3039,MOD2033,35.0
SHOP3039,MOD2033,10.0
SHOP3003,MOD2051,27.0
SHOP3003,MOD2051,15.0
SHOP3097,MOD2052,19.0
SHOP3017,MOD2140,
SHOP3016,MOD2080,
SHOP3045,MOD2145,19.0
SHOP3029,MOD2181,
SHOP3034,MOD2090,
SHOP3011,MOD2105,
SHOP3071,MOD2115,
SHOP3016,MOD2160,
SHOP3080,MOD2088,
SHOP3039,MOD2067,21.0
SHOP3025,MOD2034,8.0
SHOP3054,MOD2021,30.0
SHOP3054,MOD2021,11.0
SHOP3088,MOD2139,
SHOP3018,MOD2043,24.0
SHOP3021,MOD2044,
SHOP3038,MOD2159,15.0
SHOP3088,MOD2044,18.0
SHOP3079,MOD2197,
SHOP3001,MOD2015,
SHOP3065,MOD2000,22.0
SHOP3073,MOD2009,
SHOP3026,MOD2081,
SHOP3061,MOD2175,
SHOP3041,MOD2031,
SHOP3049,MOD2141,
SHOP3008,MOD2118,
SHOP3092,MOD2184,
SHOP3097,MOD2107,
SHOP3052,MOD2164,
SHOP3028,MOD2060,
SHOP3078,MOD2006,19.0
SHOP3032,MOD2180,24.0
SHOP3032,MOD2180,51.0
SHOP3093,MOD2100,
SHOP3081,MOD2032,21.0
SHOP3046,MOD2036,19.0
SHOP3038,MOD2076,
SHOP3058,MOD2135,
SHOP3029,MOD2050,
SHOP3003,MOD2104,24.0
SHOP3063,MOD2190,
SHOP3035,MOD2021,
SHOP3048,MOD2057,
SHOP3052,MOD2040,13.0
SHOP3076,MOD2187,
SHOP3012,MOD2131,25.0
SHOP3028,MOD2198,
SHOP3090,MOD2145,
SHOP3005,MOD2097,
SHOP3020,MOD2033,
SHOP3021,MOD2036,
SHOP3095,MOD2135,23.0
SHOP3080,MOD2139,16.0
SHOP3047,MOD2146,9.0
SHOP3047,MOD2146,27.0
SHOP3047,MOD2146,25.0
SHOP3092,MOD2156,16.0
SHOP3037,MOD2000,
SHOP3030,MOD2103,1.0
SHOP3039,MOD2018,
SHOP3018,MOD2134,9.0
SHOP3068,MOD2014,27.0
SHOP3055,MOD2032,34.0
SHOP3072,MOD2065,33.0
SHOP3009,MOD2192,
SHOP3084,MOD2046,
SHOP3060,MOD2061,
SHOP3089,MOD2105,11.0
SHOP3004,MOD2030,2.0
SHOP3086,MOD2061,29.0
SHOP3026,MOD2154,33.0
SHOP3075,MOD2165,
SHOP3052,MOD2143,
SHOP3009,MOD2018,
SHOP3039,MOD2123,
SHOP3008,MOD2175,19.0
SHOP3043,MOD2169,26.0
SHOP3050,MOD2172,20.0
SHOP3020,MOD2157,
SHOP3072,MOD2043,
SHOP3095,MOD2144,
SHOP3076,MOD2182,19.0
SHOP3085,MOD2186,
SHOP3003,MOD2124,
SHOP3071,MOD2137,
SHOP3098,MOD2133,26.0
SHOP3066,MOD2181,33.0
SHOP3088,MOD2078,
SHOP3082,MOD2181,
SHOP3059,MOD2193,
SHOP3060,MOD2129,
SHOP3052,MOD2117,15.0
SHOP3080,MOD2034,
SHOP3077,MOD2147,
SHOP3029,MOD2003,
SHOP3015,MOD2068,17.0
SHOP3095,MOD2121,
SHOP3075,MOD2107,14.0
SHOP3034,MOD2033,9.0
SHOP3032,MOD2144,11.0
SHOP3040,MOD2139,
SHOP3035,MOD2060,39.0
SHOP3062,MOD2151,
SHOP3090,MOD2169,
SHOP3019,MOD2008,
SHOP3087,MOD2135,26.0
SHOP3096,MOD2031,
SHOP3003,MOD2129,
SHOP3082,MOD2131,
SHOP3089,MOD2165,33.0
SHOP3072,MOD2019,23.0
SHOP3072,MOD2019,17.0
SHOP3071,MOD2077,
SHOP3085,MOD2011,
SHOP3084,MOD2066,
SHOP3041,MOD2179,23.0
SHOP3041,MOD2179,24.0
SHOP3070,MOD2047,
SHOP3093,MOD2151,
SHOP3052,MOD2089,
SHOP3098,MOD2186,
SHOP3099,MOD2048,
SHOP3033,MOD2139,
SHOP3042,MOD2043,
SHOP3017,MOD2146,
SHOP3061,MOD2100,
SHOP3093,MOD2188,8.0
SHOP3052,MOD2021,
SHOP3040,MOD2095,
SHOP3049,MOD2046,
SHOP3062,MOD2028,14.0
SHOP3047,MOD2044,
SHOP3022,MOD2027,21.0
SHOP3010,MOD2094,
SHOP3094,MOD2152,16.0
SHOP3049,MOD2040,
SHOP3092,MOD2168,19.0
SHOP3020,MOD2100,
SHOP3003,MOD2052,
SHOP3051,MOD2180,
SHOP3087,MOD2169,
SHOP3033,MOD2155,25.0
SHOP3074,MOD2191,
SHOP3086,MOD2134,
SHOP3016,MOD2064,19.0
SHOP3035,MOD2149,
SHOP3037,MOD2176,36.0
SHOP3063,MOD2005,
SHOP3049,MOD2158,21.0
SHOP3053,MOD2174,5.0
SHOP3087,MOD2018,
SHOP3027,MOD2105,31.0
SHOP3092,MOD2072,
SHOP3092,MOD2084,
SHOP3087,MOD2187,17.0
SHOP3065,MOD2161,3.0
SHOP3065,MOD2161,19.0
SHOP3065,MOD2161,11.0
SHOP3059,MOD2077,0.0
SHOP3035,MOD2138,
SHOP3024,MOD2108,
SHOP3090,MOD2052,
SHOP3028,MOD2115,27.0
SHOP3045,MOD2063,12.0
SHOP3055,MOD2052,
SHOP3000,MOD2088,
SHOP3008,MOD2178,19.0
SHOP3082,MOD2034,
SHOP3040,MOD2045,
SHOP3099,MOD2141,
SHOP3025,MOD2006,
SHOP3099,MOD2022,18.0
SHOP3081,MOD2009,
SHOP3092,MOD2108,
SHOP3025,MOD2095,
SHOP3002,MOD2002,24.0
SHOP3069,MOD2198,
SHOP3098,MOD2114,21.0
SHOP3011,MOD2070,
SHOP3004,MOD2080,
SHOP3041,MOD2053,
SHOP3066,MOD2081,30.0
SHOP3056,MOD2126,7.0
SHOP3016,MOD2084,23.0
SHOP3083,MOD2184,
SHOP3019,MOD2180,6.0
SHOP3046,MOD2020,
SHOP3087,MOD2140,
SHOP3047,MOD2093,
SHOP3052,MOD2160,
SHOP3066,MOD2159,
SHOP3013,MOD2169,10.0
SHOP3050,MOD2165,
SHOP3062,MOD2165,
SHOP3081,MOD2189,14.0
SHOP3027,MOD2112,
SHOP3043,MOD2118,
SHOP3052,MOD2152,
SHOP3001,MOD2109,
SHOP3069,MOD2196,
SHOP3024,MOD2021,42.0
SHOP3055,MOD2073,31.0
SHOP3055,MOD2073,19.0
SHOP3070,MOD2078,
SHOP3024,MOD2011,
SHOP3023,MOD2163,
SHOP3030,MOD2018,
SHOP3086,MOD2146,
SHOP3043,MOD2140,2.0
SHOP3070,MOD2121,
SHOP3051,MOD2174,
SHOP3054,MOD2055,
SHOP3087,MOD2155,
SHOP3081,MOD2001,
SHOP3029,MOD2006,26.0
SHOP3093,MOD2142,
SHOP3067,MOD2178,
SHOP3054,MOD2161,15.0
SHOP3011,MOD2055,
SHOP3047,MOD2141,10.0
SHOP3076,MOD2138,
SHOP3074,MOD2048,
SHOP3070,MOD2091,
SHOP3076,MOD2101,
SHOP3091,MOD2079,19.0
SHOP3002,MOD2123,23.0
SHOP3082,MOD2135,
SHOP3093,MOD2176,21.0
SHOP3025,MOD2131,
SHOP3068,MOD2059,13.0
SHOP3025,MOD2103,
SHOP3014,MOD2100,
SHOP3059,MOD2183,
SHOP3045,MOD2134,
SHOP3096,MOD2073,17.0
SHOP3033,MOD2065,
SHOP3085,MOD2078,
SHOP3040,MOD2042,
SHOP3063,MOD2138,23.0
SHOP3039,MOD2094,
SHOP3008,MOD2168,
SHOP3046,MOD2148,
SHOP3085,MOD2165,
SHOP3051,MOD2196,
SHOP3015,MOD2175,17.0
SHOP3015,MOD2175,12.0
SHOP3085,MOD2028,
SHOP3012,MOD2124,
SHOP3082,MOD2000,
SHOP3001,MOD2149,28.0
SHOP3049,MOD2136,20.0
SHOP3082,MOD2119,
SHOP3018,MOD2091,25.0
SHOP3028,MOD2181,
SHOP3046,MOD2161,7.0
SHOP3003,MOD2087,
SHOP3050,MOD2066,12.0
SHOP3056,MOD2143,
SHOP3040,MOD2097,
SHOP3042,MOD2140,
SHOP3082,MOD2153,2.0
SHOP3096,MOD2134,
SHOP3015,MOD2199,
SHOP3090,MOD2100,
SHOP3046,MOD2159,4.0
SHOP3070,MOD2007,
SHOP3085,MOD2017,
SHOP3026,MOD2023,
SHOP3024,MOD2046,
SHOP3021,MOD2015,
SHOP3030,MOD2081,
SHOP3076,MOD2094,
SHOP3090,MOD2061,
SHOP3058,MOD2023,30.0
SHOP3058,MOD2023,22.0
SHOP3091,MOD2097,
SHOP3087,MOD2165,
SHOP3038,MOD2137,19.0
SHOP3053,MOD2177,27.0
SHOP3006,MOD2189,24.0
SHOP3084,MOD2156,
SHOP3029,MOD2197,19.0
SHOP3070,MOD2069,
SHOP3019,MOD2195,
SHOP3061,MOD2123,9.0
SHOP3086,MOD2004,10.0
SHOP3046,MOD2013,13.0
SHOP3062,MOD2174,
SHOP3037,MOD2004,
SHOP3003,MOD2143,
SHOP3066,MOD2174,
SHOP3078,MOD2157,34.0
SHOP3064,MOD2139,
SHOP3054,MOD2057,37.0
SHOP3021,MOD2100,
SHOP3019,MOD2119,
SHOP3085,MOD2140,
SHOP3079,MOD2137,
SHOP3012,MOD2100,22.0
SHOP3001,MOD2093,
SHOP3050,MOD2053,
SHOP3055,MOD2055,10.0
SHOP3057,MOD2108,
SHOP3026,MOD2052,
SHOP3038,MOD2066,25.0
SHOP3031,MOD2097,
SHOP3003,MOD2083,
SHOP3043,MOD2062,
SHOP3022,MOD2014,
SHOP3009,MOD2169,
SHOP3042,MOD2162,
SHOP3089,MOD2067,
SHOP3054,MOD2167,
SHOP3029,MOD2121,
SHOP3068,MOD2090,
SHOP3069,MOD2069,
SHOP3041,MOD2157,10.0
SHOP3054,MOD2078,
SHOP3078,MOD2099,
SHOP3012,MOD2169,
SHOP3033,MOD2025,
SHOP3029,MOD2175,
SHOP3029,MOD2112,
SHOP3002,MOD2069,
SHOP3038,MOD2114,
SHOP3092,MOD2182,
SHOP3063,MOD2182,
SHOP3030,MOD2167,
SHOP3014,MOD2078,16.0
SHOP3042,MOD2119,
SHOP3073,MOD2103,10.0
