sale_id,sale_date,customer_id,model_id,shop_id,offer_id,quantity,discount,final_price,payment_mode,status
SALE4198,2023-08-05,CUST2007,MOD2059,SHOP3078,OFF_UNKNOWN,1,13.79,21695.6086,UPI,Delivered
SALE4199,2024-08-29,CUST3536,MOD2180,SHOP3024,OFF_UNKNOWN,1,0.91,25266.9591,EMI,Pending
SALE4200,2022-11-18,CUST5802,MOD2049,SHOP3075,OFF_UNKNOWN,1,11.96,37551.7012,Cash,Cancelled
SALE4201,2025-01-16,CUST6599,MOD2000,SHOP3090,OFF_UNKNOWN,1,12.62,32843.5206,Cash,Cancelled
SALE4202,2020-03-31,CUST3074,MOD2156,SHOP3015,OFF_UNKNOWN,1,20.4,25291.308,EMI,Cancelled
SALE4203,2024-04-05,CUST5128,MOD2076,SHOP3098,OFF_UNKNOWN,1,4.99,26464.0854,EMI,Pending
SALE4204,2020-12-18,CUST5609,MOD2162,SHOP3056,OFF_UNKNOWN,1,16.0,13936.44,EMI,Delivered
SALE4205,2023-06-09,CUST6566,MOD2052,SHOP3019,OFF_UNKNOWN,1,29.72,11416.283200000002,UPI,Cancelled
SALE4206,2023-05-31,CUST5880,MOD2195,SHOP3064,OFF_UNKNOWN,1,28.31,27630.042900000004,UPI,Pending
SALE4207,2019-03-04,CUST5015,MOD2167,SHOP3036,OFF_UNKNOWN,1,13.58,26886.9904,Cash,Cancelled
SALE4208,2022-08-13,CUST5171,MOD2148,SHOP3005,OFF_UNKNOWN,1,5.38,33056.4432,Cash,Cancelled
SALE4209,2022-09-09,CUST2902,MOD2076,SHOP3053,OFF_UNKNOWN,1,7.18,25854.0828,Credit Card,Cancelled
SALE4210,2023-11-11,CUST5568,MOD2178,SHOP3057,OFF_UNKNOWN,1,0.66,45476.8586,UPI,Pending
SALE4211,2022-04-18,CUST3642,MOD2168,SHOP3018,OFF_UNKNOWN,1,12.01,24650.3985,Cash,Delivered
SALE4212,2024-05-15,CUST2437,MOD2052,SHOP3037,OFF_UNKNOWN,2,17.67,26747.3704,UPI,Delivered
SALE4213,2019-04-14,CUST2428,MOD2066,SHOP3040,OFF_UNKNOWN,1,29.14,14317.9716,UPI,Cancelled
SALE4214,2023-11-17,CUST1868,MOD2064,SHOP3024,OFF_UNKNOWN,1,19.56,24878.4832,EMI,Delivered
SALE4215,2022-10-23,CUST6715,MOD2051,SHOP3079,OFF_UNKNOWN,1,15.67,9689.517,EMI,Cancelled
SALE4216,2023-01-13,CUST3817,MOD2183,SHOP3073,OFF_UNKNOWN,2,4.31,60110.5442,UPI,Cancelled
SALE4217,2024-06-07,CUST2465,MOD2169,SHOP3057,OFF_UNKNOWN,2,10.17,28695.2952,EMI,Pending
SALE4218,2024-02-05,CUST4597,MOD2129,SHOP3040,OFF_UNKNOWN,2,18.26,29083.092,Credit Card,Delivered
SALE4219,2021-06-14,CUST1563,MOD2150,SHOP3045,OFF_UNKNOWN,1,23.9,5768.38,Credit Card,Cancelled
SALE4220,2024-03-25,CUST6507,MOD2106,SHOP3092,OFF_UNKNOWN,2,5.99,34210.239,Credit Card,Pending
SALE4221,2020-08-19,CUST4145,MOD2035,SHOP3064,OFF_UNKNOWN,2,9.06,30295.7516,Credit Card,Delivered
SALE4221,2020-08-19,CUST4145,MOD2035,SHOP3064,OFF_UNKNOWN,2,9.06,30295.7516,Credit Card,Delivered
SALE4222,2025-04-30,CUST4679,MOD2185,SHOP3059,OFF_UNKNOWN,1,29.54,9839.0344,EMI,Cancelled
SALE4223,2022-11-24,CUST1090,MOD2061,SHOP3000,OFF_UNKNOWN,2,2.52,61925.1448,UPI,Pending
SALE4224,2022-01-27,CUST6078,MOD2159,SHOP3033,OFF_UNKNOWN,1,20.81,17618.1912,EMI,Pending
SALE4225,2019-05-09,CUST5468,MOD2108,SHOP3053,OFF_UNKNOWN,1,1.48,24511.776,UPI,Pending
SALE4225,2019-05-09,CUST5468,MOD2108,SHOP3053,OFF_UNKNOWN,1,1.48,24511.776,UPI,Pending
SALE4226,2020-02-24,CUST4323,MOD2188,SHOP3090,OFF_UNKNOWN,1,25.94,9017.5456,UPI,Cancelled
SALE4227,2024-05-18,CUST2562,MOD2192,SHOP3011,OFF_UNKNOWN,1,2.14,34049.4084,Cash,Cancelled
SALE4228,2020-09-12,CUST3428,MOD2048,SHOP3033,OFF_UNKNOWN,1,8.39,7299.4848,Credit Card,Delivered
SALE4229,2025-04-21,CUST3821,MOD2142,SHOP3085,OFF_UNKNOWN,2,2.62,37984.0428,Credit Card,Cancelled
SALE4230,2025-08-07,CUST3270,MOD2072,SHOP3021,OFF_UNKNOWN,1,10.52,19378.6836,UPI,Delivered
SALE4231,2021-12-30,CUST3186,MOD2046,SHOP3063,OFF_UNKNOWN,2,15.5,40538.03,Cash,Delivered
SALE4232,2021-05-09,CUST4077,MOD2010,SHOP3025,OFF_UNKNOWN,2,20.88,39765.712,Cash,Delivered
SALE4233,2024-12-20,CUST1031,MOD2182,SHOP3012,OFF_UNKNOWN,1,5.58,29893.372000000003,UPI,Cancelled
SALE4234,2019-12-06,CUST5390,MOD2017,SHOP3058,OFF_UNKNOWN,1,29.18,19136.9804,Cash,Cancelled
SALE4235,2022-03-19,CUST5532,MOD2152,SHOP3009,OFF_UNKNOWN,1,8.26,33195.2016,Cash,Pending
SALE4236,2021-11-23,CUST1558,MOD2102,SHOP3095,OFF_UNKNOWN,1,21.5,30064.715,Credit Card,Delivered
SALE4237,2025-01-13,CUST4842,MOD2049,SHOP3067,OFF_UNKNOWN,1,18.64,34702.4808,Cash,Cancelled
SALE4238,2024-01-12,CUST3795,MOD2122,SHOP3092,OFF_UNKNOWN,1,26.34,5422.1126,EMI,Delivered
SALE4239,2022-01-01,CUST5314,MOD2042,SHOP3056,OFF_UNKNOWN,2,14.87,48939.5344,Credit Card,Pending
SALE4240,2021-12-10,CUST4920,MOD2053,SHOP3047,OFF_UNKNOWN,1,26.08,28780.012800000004,UPI,Delivered
SALE4241,2020-06-29,CUST6919,MOD2062,SHOP3095,OFF_UNKNOWN,1,1.36,19718.136,UPI,Pending
SALE4242,2020-04-10,CUST5048,MOD2047,SHOP3052,OFF_UNKNOWN,1,15.55,32819.8035,Credit Card,Pending
SALE4243,2023-02-17,CUST3551,MOD2063,SHOP3072,OFF_UNKNOWN,1,0.5,31266.88,Cash,Delivered
SALE4244,2022-07-07,CUST5678,MOD2117,SHOP3074,OFF_UNKNOWN,2,6.06,77596.31880000001,EMI,Delivered
SALE4245,2024-03-22,CUST2928,MOD2059,SHOP3073,OFF_UNKNOWN,2,16.77,41891.3236,UPI,Delivered
SALE4246,2022-05-23,CUST6900,MOD2152,SHOP3031,OFF_UNKNOWN,1,27.15,26360.044,UPI,Delivered
SALE4246,2022-05-23,CUST6900,MOD2152,SHOP3031,OFF_UNKNOWN,1,27.15,26360.044,UPI,Delivered
SALE4247,2019-08-15,CUST1194,MOD2136,SHOP3058,OFF_UNKNOWN,1,28.87,10529.3739,Credit Card,Delivered
SALE4248,2023-03-18,CUST2403,MOD2088,SHOP3098,OFF_UNKNOWN,1,8.81,9778.3037,EMI,Cancelled
SALE4249,2022-02-21,CUST6653,MOD2068,SHOP3012,OFF_UNKNOWN,2,7.73,48642.8986,UPI,Delivered
SALE4250,2021-05-10,CUST1711,MOD2148,SHOP3070,OFF_UNKNOWN,1,12.13,30698.2632,Cash,Delivered
SALE4251,2019-09-27,CUST4923,MOD2019,SHOP3019,OFF_UNKNOWN,1,29.92,20444.4384,Credit Card,Pending
SALE4252,2023-09-02,CUST1599,MOD2001,SHOP3022,OFF_UNKNOWN,2,20.68,22617.3048,Cash,Pending
SALE4253,2019-04-03,CUST4992,MOD2045,SHOP3019,OFF_UNKNOWN,2,10.0,47651.4,Cash,Cancelled
SALE4254,2021-09-24,CUST4608,MOD2133,SHOP3040,OFF_UNKNOWN,1,29.01,12388.4649,Cash,Delivered
SALE4255,2022-09-20,CUST1153,MOD2165,SHOP3018,OFF_UNKNOWN,1,14.43,31833.7514,EMI,Pending
SALE4256,2021-02-02,CUST2528,MOD2151,SHOP3071,OFF_UNKNOWN,1,19.26,19203.2016,EMI,Pending
SALE4257,2025-05-02,CUST4962,MOD2010,SHOP3052,OFF_UNKNOWN,1,6.21,23569.427,UPI,Cancelled
SALE4258,2025-05-11,CUST1321,MOD2053,SHOP3014,OFF_UNKNOWN,1,20.82,30827.9412,Credit Card,Pending
SALE4259,2023-10-22,CUST6238,MOD2117,SHOP3074,OFF_UNKNOWN,1,13.75,35622.1125,UPI,Cancelled
SALE4260,2025-03-26,CUST2084,MOD2160,SHOP3039,OFF_UNKNOWN,2,14.5,62192.7,UPI,Cancelled
SALE4261,2019-06-24,CUST2005,MOD2012,SHOP3018,OFF_UNKNOWN,1,28.48,22490.8944,Cash,Pending
SALE4262,2025-07-14,CUST4441,MOD2173,SHOP3066,OFF_UNKNOWN,1,21.79,16666.551,Credit Card,Delivered
SALE4263,2024-04-06,CUST2029,MOD2147,SHOP3070,OFF_UNKNOWN,1,21.54,20722.8552,UPI,Pending
SALE4264,2019-06-21,CUST3071,MOD2002,SHOP3015,OFF_UNKNOWN,1,20.76,18809.1988,Credit Card,Cancelled
SALE4265,2021-11-04,CUST5844,MOD2027,SHOP3084,OFF_UNKNOWN,2,20.24,59874.2368,EMI,Pending
SALE4266,2024-09-09,CUST5749,MOD2002,SHOP3085,OFF_UNKNOWN,1,10.71,21194.7673,UPI,Pending
SALE4267,2019-04-19,CUST1799,MOD2160,SHOP3042,OFF_UNKNOWN,2,27.06,53056.556,EMI,Pending
SALE4268,2022-12-09,CUST6934,MOD2133,SHOP3007,OFF_UNKNOWN,1,29.58,12288.9942,EMI,Delivered
SALE4269,2020-01-11,CUST4488,MOD2037,SHOP3045,OFF_UNKNOWN,1,11.59,23424.2295,Credit Card,Cancelled
SALE4270,2020-10-28,CUST1233,MOD2187,SHOP3017,OFF_UNKNOWN,1,12.61,23674.8249,UPI,Delivered
SALE4271,2019-12-12,CUST2568,MOD2180,SHOP3049,OFF_UNKNOWN,1,14.6,21776.146,Cash,Pending
SALE4272,2022-11-30,CUST4212,MOD2078,SHOP3053,OFF_UNKNOWN,1,12.56,22679.3128,UPI,Delivered
SALE4273,2025-08-25,CUST5100,MOD2184,SHOP3042,OFF_UNKNOWN,1,19.14,13581.2456,Cash,Pending
SALE4274,2024-12-14,CUST1609,MOD2118,SHOP3061,OFF_UNKNOWN,1,13.59,20610.5132,UPI,Delivered
SALE4275,2021-02-28,CUST2276,MOD2072,SHOP3018,OFF_UNKNOWN,1,18.55,17639.6265,EMI,Cancelled
SALE4276,2025-07-15,CUST3846,MOD2120,SHOP3071,OFF_UNKNOWN,1,8.54,16254.2712,UPI,Cancelled
SALE4277,2025-02-11,CUST2441,MOD2020,SHOP3051,OFF_UNKNOWN,1,1.21,28283.577,Credit Card,Delivered
SALE4278,2020-08-07,CUST5150,MOD2101,SHOP3017,OFF_UNKNOWN,1,2.71,26754.75,Credit Card,Pending
SALE4279,2023-07-31,CUST2303,MOD2087,SHOP3051,OFF_UNKNOWN,1,27.3,20515.213,Credit Card,Delivered
SALE4280,2024-06-11,CUST2921,MOD2138,SHOP3086,OFF_UNKNOWN,1,11.01,21186.7392,UPI,Delivered
SALE4281,2024-02-16,CUST4633,MOD2167,SHOP3003,OFF_UNKNOWN,1,18.8,25262.944000000003,Credit Card,Cancelled
SALE4282,2021-12-31,CUST6437,MOD2042,SHOP3055,OFF_UNKNOWN,1,2.0,28169.12,UPI,Pending
SALE4283,2019-05-19,CUST6324,MOD2167,SHOP3040,OFF_UNKNOWN,2,16.04,52243.2704,Cash,Cancelled
SALE4284,2023-08-26,CUST4851,MOD2143,SHOP3001,OFF_UNKNOWN,1,24.44,30199.8208,UPI,Cancelled
SALE4285,2019-12-04,CUST5084,MOD2002,SHOP3019,OFF_UNKNOWN,1,15.2,20128.976,EMI,Delivered
SALE4286,2019-09-11,CUST6978,MOD2029,SHOP3021,OFF_UNKNOWN,2,3.83,35840.6356,Credit Card,Delivered
SALE4287,2023-01-10,CUST5418,MOD2116,SHOP3041,OFF_UNKNOWN,1,25.06,18859.4004,Credit Card,Delivered
SALE4288,2020-07-27,CUST2831,MOD2041,SHOP3034,OFF_UNKNOWN,2,27.05,35617.108,UPI,Pending
SALE4289,2021-08-26,CUST6149,MOD2069,SHOP3048,OFF_UNKNOWN,1,2.52,17748.1836,Cash,Pending
SALE4289,2021-08-26,CUST6149,MOD2069,SHOP3048,OFF_UNKNOWN,1,2.52,17748.1836,Cash,Pending
SALE4290,2025-08-16,CUST6986,MOD2171,SHOP3035,OFF_UNKNOWN,2,23.21,39658.9634,Credit Card,Pending
SALE4291,2022-02-27,CUST6169,MOD2111,SHOP3045,OFF_UNKNOWN,1,14.84,19206.1348,Credit Card,Cancelled
SALE4292,2019-06-10,CUST5113,MOD2177,SHOP3038,OFF_UNKNOWN,1,24.33,22312.8129,Cash,Delivered
SALE4293,2019-06-06,CUST5297,MOD2137,SHOP3096,OFF_UNKNOWN,1,5.48,22508.0476,EMI,Pending
SALE4294,2025-07-30,CUST6382,MOD2057,SHOP3016,OFF_UNKNOWN,1,20.69,13611.9753,UPI,Pending
SALE4295,2024-06-07,CUST1327,MOD2064,SHOP3020,OFF_UNKNOWN,1,7.26,28682.6272,Credit Card,Pending
SALE4296,2021-11-09,CUST5876,MOD2134,SHOP3074,OFF_UNKNOWN,2,14.67,25479.538,Credit Card,Delivered
SALE4297,2021-01-03,CUST3741,MOD2086,SHOP3099,OFF_UNKNOWN,1,7.7,8920.795,EMI,Cancelled
SALE4298,2023-02-03,CUST3729,MOD2082,SHOP3061,OFF_UNKNOWN,1,1.04,24270.9296,Cash,Cancelled
SALE4299,2023-02-27,CUST3061,MOD2140,SHOP3000,OFF_UNKNOWN,1,15.84,25485.3312,EMI,Cancelled
SALE4300,2020-05-30,CUST4715,MOD2088,SHOP3018,OFF_UNKNOWN,1,17.19,8879.7163,Cash,Pending
SALE4301,2025-03-13,CUST4599,MOD2091,SHOP3042,OFF_UNKNOWN,1,14.45,21333.6035,Cash,Delivered
SALE4302,2025-08-18,CUST2649,MOD2058,SHOP3011,OFF_UNKNOWN,1,28.51,11680.0362,EMI,Cancelled
SALE4303,2021-08-22,CUST3623,MOD2061,SHOP3092,OFF_UNKNOWN,1,28.5,22710.545,Credit Card,Pending
SALE4304,2025-06-07,CUST6486,MOD2082,SHOP3023,OFF_UNKNOWN,1,14.84,20886.3416,Credit Card,Cancelled
SALE4305,2022-03-15,CUST5175,MOD2146,SHOP3044,OFF_UNKNOWN,1,8.51,18486.4694,UPI,Delivered
SALE4306,2025-08-14,CUST2967,MOD2008,SHOP3072,OFF_UNKNOWN,1,9.18,19156.6626,UPI,Delivered
SALE4307,2024-03-30,CUST6303,MOD2101,SHOP3081,OFF_UNKNOWN,2,23.76,41932.0,EMI,Cancelled
SALE4308,2022-07-18,CUST5585,MOD2194,SHOP3015,OFF_UNKNOWN,1,18.48,22026.704,Credit Card,Pending
SALE4309,2020-12-19,CUST4646,MOD2186,SHOP3025,OFF_UNKNOWN,1,22.03,20944.3014,EMI,Delivered
SALE4310,2020-03-03,CUST6975,MOD2042,SHOP3047,OFF_UNKNOWN,1,3.28,27801.1968,EMI,Delivered
SALE4311,2024-07-09,CUST1357,MOD2151,SHOP3027,OFF_UNKNOWN,1,10.78,21220.0848,UPI,Pending
SALE4312,2024-11-03,CUST5588,MOD2072,SHOP3061,OFF_UNKNOWN,2,3.12,41962.6032,EMI,Pending
SALE4313,2019-02-01,CUST5974,MOD2000,SHOP3022,OFF_UNKNOWN,2,11.49,66536.5074,EMI,Pending
SALE4314,2020-09-14,CUST5312,MOD2099,SHOP3093,OFF_UNKNOWN,1,5.79,30492.9507,UPI,Pending
SALE4315,2020-04-05,CUST1871,MOD2010,SHOP3031,OFF_UNKNOWN,1,25.12,18817.344,Cash,Delivered
SALE4316,2025-01-17,CUST4911,MOD2156,SHOP3055,OFF_UNKNOWN,1,27.67,22981.410900000003,Credit Card,Cancelled
SALE4317,2021-03-23,CUST5158,MOD2011,SHOP3054,OFF_UNKNOWN,1,21.95,7188.405,UPI,Pending
SALE4318,2020-05-02,CUST6356,MOD2145,SHOP3003,OFF_UNKNOWN,1,1.29,12862.9001,Credit Card,Cancelled
SALE4319,2020-06-12,CUST5276,MOD2069,SHOP3015,OFF_UNKNOWN,1,25.73,13522.3389,EMI,Cancelled
SALE4319,2020-06-12,CUST5276,MOD2069,SHOP3015,OFF_UNKNOWN,1,25.73,13522.3389,EMI,Cancelled
SALE4320,2021-05-24,CUST1086,MOD2030,SHOP3039,OFF_UNKNOWN,2,28.78,37760.844,EMI,Delivered
SALE4321,2024-08-02,CUST1253,MOD2077,SHOP3088,OFF_UNKNOWN,1,2.48,24657.932,UPI,Cancelled
SALE4322,2025-01-09,CUST1983,MOD2027,SHOP3036,OFF_UNKNOWN,1,6.67,35030.4822,Cash,Delivered
SALE4323,2025-02-16,CUST2338,MOD2019,SHOP3085,OFF_UNKNOWN,1,7.59,26958.7693,Cash,Delivered
SALE4324,2023-11-04,CUST1189,MOD2075,SHOP3004,OFF_UNKNOWN,1,22.18,11379.6186,Credit Card,Delivered
SALE4325,2022-12-29,CUST1030,MOD2196,SHOP3073,OFF_UNKNOWN,1,2.54,25807.408,UPI,Delivered
SALE4326,2021-05-07,CUST6572,MOD2188,SHOP3042,OFF_UNKNOWN,1,19.01,9861.3424,UPI,Pending
SALE4327,2023-07-18,CUST1047,MOD2104,SHOP3079,OFF_UNKNOWN,1,20.94,17197.1312,EMI,Delivered
SALE4328,2021-01-01,CUST5314,MOD2105,SHOP3007,OFF_UNKNOWN,2,22.78,62208.432,Credit Card,Pending
SALE4329,2019-04-12,CUST6192,MOD2043,SHOP3092,OFF_UNKNOWN,1,10.68,24217.3316,UPI,Delivered
SALE4330,2021-12-15,CUST1180,MOD2112,SHOP3015,OFF_UNKNOWN,2,23.15,49887.946,Credit Card,Cancelled
SALE4331,2022-06-21,CUST6516,MOD2185,SHOP3052,OFF_UNKNOWN,2,5.05,26517.636,Credit Card,Cancelled
SALE4332,2024-08-04,CUST5172,MOD2188,SHOP3073,OFF_UNKNOWN,1,4.46,11632.9504,EMI,Cancelled
SALE4333,2022-05-16,CUST3394,MOD2033,SHOP3053,OFF_UNKNOWN,1,8.17,19647.0285,Cash,Cancelled
SALE4334,2020-02-24,CUST1171,MOD2089,SHOP3020,OFF_UNKNOWN,1,29.14,20063.3004,Cash,Delivered
SALE4335,2024-03-26,CUST1290,MOD2092,SHOP3097,OFF_UNKNOWN,1,12.38,6689.787,Cash,Delivered
SALE4336,2025-04-07,CUST6485,MOD2196,SHOP3035,OFF_UNKNOWN,1,24.83,19905.016,Cash,Cancelled
SALE4337,2023-12-22,CUST5071,MOD2061,SHOP3055,OFF_UNKNOWN,1,6.9,29571.353000000003,Cash,Cancelled
SALE4338,2019-01-24,CUST5982,MOD2175,SHOP3006,OFF_UNKNOWN,1,10.25,27532.6075,UPI,Cancelled
SALE4339,2023-05-03,CUST1138,MOD2013,SHOP3064,OFF_UNKNOWN,1,15.1,28044.168,UPI,Pending
SALE4340,2022-03-17,CUST2655,MOD2077,SHOP3054,OFF_UNKNOWN,1,4.15,24235.6725,Credit Card,Cancelled
SALE4341,2025-05-10,CUST6165,MOD2167,SHOP3048,OFF_UNKNOWN,2,18.22,50886.7872,UPI,Cancelled
SALE4342,2020-08-03,CUST3219,MOD2177,SHOP3067,OFF_UNKNOWN,1,1.0,29192.13,UPI,Delivered
SALE4343,2025-05-11,CUST4307,MOD2087,SHOP3071,OFF_UNKNOWN,1,22.67,21821.7527,Credit Card,Cancelled
SALE4344,2019-01-27,CUST4288,MOD2094,SHOP3003,OFF_UNKNOWN,2,18.22,49022.2032,Cash,Pending
SALE4345,2023-02-10,CUST6539,MOD2005,SHOP3016,OFF_UNKNOWN,1,12.22,23908.6386,Credit Card,Cancelled
SALE4346,2022-11-26,CUST5274,MOD2126,SHOP3013,OFF_UNKNOWN,1,9.02,24500.914,UPI,Delivered
SALE4347,2023-04-17,CUST6466,MOD2080,SHOP3062,OFF_UNKNOWN,2,20.17,17121.9384,Credit Card,Pending
SALE4348,2024-08-08,CUST1258,MOD2133,SHOP3078,OFF_UNKNOWN,1,17.72,14358.6828,Cash,Cancelled
SALE4349,2019-07-20,CUST3588,MOD2131,SHOP3007,OFF_UNKNOWN,1,20.78,21943.94,EMI,Cancelled
SALE4350,2019-05-11,CUST1495,MOD2100,SHOP3006,OFF_UNKNOWN,1,16.85,33923.537000000004,UPI,Pending
SALE4351,2025-06-17,CUST3115,MOD2072,SHOP3019,OFF_UNKNOWN,1,4.76,20626.1268,Credit Card,Pending
SALE4352,2023-02-08,CUST4990,MOD2082,SHOP3076,OFF_UNKNOWN,2,24.87,36852.7676,UPI,Cancelled
SALE4353,2022-08-08,CUST4328,MOD2031,SHOP3008,OFF_UNKNOWN,2,24.81,65141.608400000005,Credit Card,Delivered
SALE4354,2023-12-19,CUST3848,MOD2195,SHOP3022,OFF_UNKNOWN,1,24.53,29086.8927,EMI,Delivered
SALE4355,2025-03-13,CUST2327,MOD2133,SHOP3011,OFF_UNKNOWN,1,17.48,14400.5652,Credit Card,Delivered
SALE4356,2019-07-15,CUST4057,MOD2123,SHOP3096,OFF_UNKNOWN,1,28.13,18445.4355,EMI,Pending
SALE4357,2020-03-22,CUST4866,MOD2072,SHOP3096,OFF_UNKNOWN,1,22.21,16846.9803,Cash,Cancelled
SALE4358,2024-12-16,CUST5429,MOD2159,SHOP3036,OFF_UNKNOWN,1,1.23,21974.3496,UPI,Cancelled
SALE4359,2022-09-20,CUST3263,MOD2117,SHOP3032,OFF_UNKNOWN,1,0.25,41197.747500000005,EMI,Pending
SALE4359,2022-09-20,CUST3263,MOD2117,SHOP3032,OFF_UNKNOWN,1,0.25,41197.747500000005,EMI,Pending
SALE4360,2024-10-16,CUST1075,MOD2128,SHOP3084,OFF_UNKNOWN,1,21.41,31739.3574,EMI,Cancelled
SALE4361,2019-07-31,CUST3601,MOD2184,SHOP3022,OFF_UNKNOWN,1,4.05,16115.762,EMI,Delivered
SALE4362,2024-01-16,CUST4768,MOD2181,SHOP3075,OFF_UNKNOWN,2,10.39,70487.226,UPI,Cancelled
SALE4363,2023-10-08,CUST1820,MOD2148,SHOP3089,OFF_UNKNOWN,2,2.02,68460.5856,Cash,Cancelled
SALE4364,2024-10-16,CUST5560,MOD2111,SHOP3078,OFF_UNKNOWN,1,26.54,16567.4338,Credit Card,Delivered
SALE4365,2019-02-25,CUST4623,MOD2015,SHOP3086,OFF_UNKNOWN,2,11.32,44845.476,Credit Card,Cancelled
SALE4366,2024-10-02,CUST2220,MOD2087,SHOP3074,OFF_UNKNOWN,1,24.54,21294.0574,Cash,Cancelled
SALE4367,2020-09-25,CUST4999,MOD2035,SHOP3081,OFF_UNKNOWN,1,6.94,15501.0042,Cash,Cancelled
SALE4368,2021-03-08,CUST2221,MOD2012,SHOP3062,OFF_UNKNOWN,1,28.49,22487.749700000004,Cash,Delivered
SALE4369,2020-07-18,CUST6774,MOD2068,SHOP3095,OFF_UNKNOWN,1,26.83,19286.8803,EMI,Pending
SALE4370,2020-07-16,CUST6799,MOD2001,SHOP3094,OFF_UNKNOWN,1,19.33,11501.1219,Credit Card,Pending
SALE4371,2025-03-02,CUST3650,MOD2093,SHOP3004,OFF_UNKNOWN,1,24.59,18193.4166,EMI,Pending
SALE4372,2020-07-17,CUST1924,MOD2008,SHOP3009,OFF_UNKNOWN,1,8.94,19207.2858,Credit Card,Cancelled
SALE4373,2020-10-22,CUST3318,MOD2086,SHOP3094,OFF_UNKNOWN,1,28.05,6953.967500000001,UPI,Pending
SALE4374,2023-03-17,CUST6323,MOD2003,SHOP3049,OFF_UNKNOWN,1,14.76,19224.1772,EMI,Cancelled
SALE4375,2019-10-31,CUST1232,MOD2035,SHOP3037,OFF_UNKNOWN,1,16.72,13871.9496,Cash,Cancelled
SALE4376,2024-12-09,CUST1703,MOD2090,SHOP3092,OFF_UNKNOWN,2,6.6,44807.716,Credit Card,Cancelled
SALE4377,2023-12-22,CUST3877,MOD2102,SHOP3039,OFF_UNKNOWN,1,17.23,31700.0823,Credit Card,Cancelled
SALE4378,2021-11-06,CUST5960,MOD2013,SHOP3043,OFF_UNKNOWN,1,25.23,24698.0264,EMI,Cancelled
SALE4379,2024-06-30,CUST3019,MOD2101,SHOP3036,OFF_UNKNOWN,1,3.79,26457.75,EMI,Cancelled
SALE4380,2021-07-03,CUST3136,MOD2021,SHOP3007,OFF_UNKNOWN,2,17.35,48413.064,Cash,Delivered
SALE4381,2022-03-04,CUST6612,MOD2068,SHOP3078,OFF_UNKNOWN,1,25.34,19679.6294,Cash,Pending
SALE4382,2023-02-03,CUST2989,MOD2131,SHOP3035,OFF_UNKNOWN,2,0.75,54984.5,UPI,Pending
SALE4383,2020-04-16,CUST5914,MOD2132,SHOP3001,OFF_UNKNOWN,2,12.07,48182.1228,UPI,Cancelled
SALE4384,2020-07-12,CUST6405,MOD2078,SHOP3037,OFF_UNKNOWN,1,1.44,25563.5072,UPI,Delivered
SALE4385,2022-06-02,CUST1708,MOD2060,SHOP3018,OFF_UNKNOWN,1,22.47,8468.6019,UPI,Pending
SALE4386,2020-02-10,CUST6038,MOD2038,SHOP3058,OFF_UNKNOWN,1,13.35,26909.1575,Cash,Cancelled
SALE4387,2021-01-06,CUST1911,MOD2153,SHOP3046,OFF_UNKNOWN,2,6.88,30597.3696,Credit Card,Pending
SALE4387,2021-01-06,CUST1911,MOD2153,SHOP3046,OFF_UNKNOWN,2,6.88,30597.3696,Credit Card,Pending
SALE4388,2023-12-19,CUST1670,MOD2028,SHOP3036,OFF_UNKNOWN,1,14.02,17648.2548,UPI,Delivered
SALE4389,2025-07-21,CUST2339,MOD2089,SHOP3073,OFF_UNKNOWN,2,10.72,50557.4784,EMI,Cancelled
SALE4390,2020-04-14,CUST1306,MOD2131,SHOP3074,OFF_UNKNOWN,1,1.64,27245.72,Credit Card,Pending
SALE4391,2022-05-17,CUST2098,MOD2097,SHOP3006,OFF_UNKNOWN,1,15.01,17349.0087,Cash,Cancelled
SALE4392,2021-11-28,CUST5790,MOD2175,SHOP3076,OFF_UNKNOWN,1,28.09,22059.8307,Cash,Delivered
SALE4393,2021-08-18,CUST5729,MOD2090,SHOP3052,OFF_UNKNOWN,1,9.41,21729.8233,Cash,Cancelled
SALE4394,2024-06-27,CUST6832,MOD2113,SHOP3021,OFF_UNKNOWN,1,18.37,13875.4674,EMI,Cancelled
SALE4395,2020-10-31,CUST3383,MOD2148,SHOP3028,OFF_UNKNOWN,2,28.41,50021.3648,Cash,Pending
SALE4396,2022-06-15,CUST2858,MOD2057,SHOP3014,OFF_UNKNOWN,2,21.53,26935.6122,UPI,Pending
SALE4397,2019-05-12,CUST4663,MOD2022,SHOP3004,OFF_UNKNOWN,2,17.44,45185.088,Cash,Delivered
SALE4398,2024-01-06,CUST5509,MOD2185,SHOP3046,OFF_UNKNOWN,1,20.84,11053.9024,EMI,Delivered
SALE4399,2024-05-06,CUST3375,MOD2067,SHOP3015,OFF_UNKNOWN,1,4.94,17773.3682,Credit Card,Pending
SALE4400,2021-11-24,CUST2468,MOD2102,SHOP3087,OFF_UNKNOWN,1,8.4,35081.884,EMI,Delivered
SALE4401,2022-08-22,CUST6920,MOD2053,SHOP3014,OFF_UNKNOWN,1,15.68,32829.148799999995,UPI,Cancelled
SALE4402,2025-08-24,CUST4482,MOD2108,SHOP3001,OFF_UNKNOWN,1,8.14,22854.768,EMI,Delivered
SALE4403,2020-08-28,CUST3088,MOD2004,SHOP3023,OFF_UNKNOWN,1,17.21,20887.917,Credit Card,Cancelled
