final_price,revenue,discount,brand,ram_gb,storage_gb,rating,city
52946.65,105893.3,2.28,Xiaomi,8,64,3.6,Bangalore
26291.72,26291.72,29.69,Apple,4,128,3.3,Ahmedbad
15631.36,15631.36,22.64,Motorola,6,64,3.2,Kolkatta
45565.64,91131.28,11.23,OnePlus,4,256,4.1,Bangalore
22363.56,22363.56,20.75,realme,8,64,3.8,Suratt
23671.89,23671.89,21.02,OPPO,8,256,3.5,Jaipur
34817.62,34817.62,9.09,Apple,6,128,4.3,Pune
36183.6,36183.6,8.0,Motorola,4,256,5.0,Delhi
35519.39,35519.39,7.84,Apple,6,512,4.0,Bangalore
17897.96,17897.96,3.95,Samsung,4,512,3.2,Suratt
15220.71,15220.71,27.84,Apple,6,128,3.4,Chennai
28648.65,28648.65,0.88,OPPO,12,512,3.2,Delhi
25462.64,25462.64,19.03,vivo,8,128,4.1,Jaipur
39449.04,78898.08,4.91,Motorola,6,128,3.9,Jaipur
21929.14,21929.14,14.0,OPPO,12,64,3.6,Bangalore
31495.21,31495.21,15.34,OnePlus,4,128,3.5,Pune
14034.98,14034.98,29.79,vivo,6,256,3.3,Ahmedbad
20783.95,20783.95,21.49,OnePlus,8,256,3.2,Chennai
52377.52,104755.04,16.66,realme,12,256,4.7,Hydrabad
41659.17,41659.17,5.18,Motorola,6,128,4.3,Mumbai
8968.88,8968.88,17.89,Samsung,4,128,4.6,Kolkatta
41268.02,82536.04,16.04,Apple,4,512,4.2,Ahmedbad
21643.64,21643.64,19.63,Apple,8,128,3.9,Pune
31700.82,63401.64,14.53,vivo,4,512,4.2,Mumbai
14096.57,14096.57,3.6,Samsung,4,512,4.2,Mumbai
22419.72,22419.72,5.41,Motorola,8,64,4.9,Mumbai
39074.41,39074.41,8.39,Motorola,4,128,4.3,Kolkatta
18455.96,18455.96,22.48,realme,6,128,3.5,Delhi
35337.56,70675.12,13.92,Samsung,8,512,3.2,Kolkatta
8771.9,8771.9,4.31,Motorola,12,256,4.1,Chennai
19458.25,19458.25,24.86,OPPO,6,256,3.2,Kolkatta
14732.57,14732.57,7.76,OPPO,8,256,4.7,Mumbai
34119.26,68238.52,6.24,Xiaomi,6,64,3.4,Bangalore
18529.12,18529.12,22.14,Xiaomi,12,64,4.1,Hydrabad
52877.63,105755.26,19.96,Xiaomi,4,128,3.3,Pune
43517.6,87035.2,24.0,realme,12,256,5.0,Pune
13851.59,13851.59,22.66,OPPO,6,128,4.6,Mumbai
11311.5,11311.5,20.66,OPPO,6,128,3.9,Delhi
14988.38,14988.38,28.22,Samsung,12,256,4.6,Jaipur
38472.61,38472.61,2.18,Motorola,4,256,4.1,Suratt
17732.33,17732.33,2.08,OnePlus,4,512,4.7,Jaipur
23169.43,23169.43,5.09,Apple,4,64,4.8,Mumbai
18960.6,18960.6,20.28,Samsung,12,64,4.0,Pune
9229.29,9229.29,13.93,Samsung,6,256,3.6,Jaipur
27609.05,27609.05,14.7,vivo,12,64,3.7,Pune
12781.99,12781.99,29.75,Xiaomi,6,64,4.9,Hydrabad
25570.04,25570.04,5.05,Apple,8,128,3.5,Jaipur
19216.76,19216.76,23.64,realme,12,256,4.1,Ahmedbad
17978.32,35956.64,1.94,Motorola,12,256,3.6,Bangalore
17799.16,17799.16,2.24,OnePlus,4,64,4.4,Mumbai
17083.65,17083.65,7.88,vivo,4,512,3.6,Delhi
18269.85,36539.7,14.81,Samsung,6,256,5.0,Delhi
11792.88,11792.88,28.92,realme,8,64,3.3,Bangalore
24670.13,24670.13,23.78,vivo,12,64,4.3,Kolkatta
19781.67,19781.67,2.1,Motorola,6,64,3.6,Bangalore
28200.15,28200.15,8.82,Xiaomi,8,128,3.3,Jaipur
19198.1,38396.2,10.49,Xiaomi,4,128,4.6,Suratt
71175.74,142351.48,4.83,Apple,4,128,4.9,Chennai
63781.44,127562.88,7.2,realme,12,256,3.7,Suratt
25088.0,25088.0,7.89,Motorola,4,128,3.3,Pune
17732.75,17732.75,18.12,Samsung,4,512,3.3,Delhi
40335.46,80670.92,18.94,OnePlus,8,64,4.0,Kolkatta
40307.4,40307.4,6.95,OnePlus,12,512,4.3,Bangalore
22778.45,22778.45,21.19,OPPO,12,512,3.1,Kolkatta
29792.15,29792.15,25.46,OPPO,6,256,3.3,Delhi
25447.44,25447.44,5.82,OnePlus,6,512,4.8,Suratt
30648.78,30648.78,5.51,realme,8,128,3.3,Bangalore
13315.65,13315.65,20.38,realme,4,256,3.5,Chennai
14643.04,29286.08,3.41,realme,8,64,3.3,Delhi
20627.73,20627.73,14.5,OnePlus,6,128,4.7,Pune
22107.94,22107.94,18.46,Xiaomi,6,128,4.7,Chennai
18514.2,18514.2,5.07,Samsung,6,512,4.3,Bangalore
25960.67,25960.67,10.18,OPPO,12,512,3.5,Kolkatta
14563.26,14563.26,12.92,realme,4,256,4.7,Delhi
18232.82,18232.82,14.78,Xiaomi,4,256,4.9,Ahmedbad
19322.39,19322.39,13.15,realme,12,64,3.6,Delhi
13735.36,13735.36,17.54,Motorola,6,256,3.5,Kolkatta
35172.17,35172.17,12.91,vivo,4,64,3.3,Bangalore
17967.18,17967.18,11.08,Motorola,6,64,5.0,Bangalore
57809.72,115619.44,27.68,OPPO,6,256,3.3,Suratt
48969.75,97939.5,7.11,OnePlus,12,64,4.2,Kolkatta
26296.5,26296.5,19.13,Samsung,6,128,4.7,Delhi
25924.93,51849.86,9.08,OPPO,6,128,3.3,Delhi
21205.35,21205.35,20.01,Apple,12,512,4.1,Chennai
30227.62,30227.62,12.7,Motorola,6,64,4.8,Pune
14071.89,14071.89,21.43,OPPO,6,128,4.2,Suratt
18599.37,18599.37,12.72,Motorola,12,256,4.0,Kolkatta
24040.79,24040.79,13.69,OnePlus,6,128,3.2,Chennai
67499.73,134999.46,1.79,realme,12,256,4.8,Suratt
22800.4,22800.4,9.4,Apple,12,256,4.7,Ahmedbad
13793.66,13793.66,17.19,Motorola,6,256,4.3,Jaipur
15850.41,15850.41,14.53,vivo,4,512,4.1,Kolkatta
39913.28,79826.56,20.7,realme,12,256,3.6,Pune
13071.03,13071.03,5.93,vivo,4,64,5.0,Jaipur
19613.96,19613.96,2.93,OPPO,6,512,5.0,Jaipur
33837.17,33837.17,11.65,Apple,6,128,4.7,Hydrabad
17759.26,17759.26,28.98,OPPO,12,256,3.5,Kolkatta
18830.26,18830.26,27.4,Motorola,12,128,4.2,Pune
17982.18,17982.18,24.47,realme,6,128,4.6,Bangalore
15172.47,15172.47,8.55,realme,8,64,3.8,Pune
32753.48,32753.48,21.26,Motorola,4,256,5.0,Suratt
23657.04,23657.04,13.55,Motorola,8,64,5.0,Delhi
46315.5,92631.0,15.79,vivo,4,256,4.2,Ahmedbad
59272.42,118544.84,15.17,Apple,4,128,3.0,Delhi
30042.42,60084.84,22.98,Samsung,6,512,3.2,Mumbai
64170.59,128341.18,17.44,Motorola,4,128,3.8,Suratt
15700.06,15700.06,22.3,Motorola,6,64,4.2,Pune
44929.53,89859.06,26.77,Xiaomi,12,512,3.5,Jaipur
19711.32,19711.32,12.6,realme,4,64,3.9,Kolkatta
54233.96,108467.92,8.37,vivo,4,512,3.8,Ahmedbad
6106.69,6106.69,17.04,realme,12,512,4.6,Mumbai
16737.35,16737.35,13.17,realme,4,128,4.7,Kolkatta
48117.54,96235.08,2.22,Samsung,4,512,3.3,Ahmedbad
21920.52,21920.52,22.32,realme,8,64,3.5,Jaipur
8451.1,8451.1,8.24,Motorola,8,256,3.8,Suratt
19709.25,19709.25,28.33,vivo,4,256,4.4,Delhi
21366.3,21366.3,20.93,realme,12,128,3.1,Bangalore
16025.71,16025.71,5.72,Xiaomi,6,128,5.0,Jaipur
66767.2,133534.4,19.17,realme,12,128,5.0,Chennai
23326.87,23326.87,16.03,OnePlus,12,64,3.6,Bangalore
19978.59,19978.59,26.06,OnePlus,6,512,3.7,Delhi
15473.28,15473.28,8.97,Xiaomi,6,128,4.1,Ahmedbad
24252.47,24252.47,3.63,Apple,12,256,3.9,Hydrabad
26769.88,26769.88,24.07,OnePlus,4,512,3.2,Chennai
22295.99,22295.99,9.27,Samsung,8,128,3.3,Delhi
6864.25,6864.25,25.12,Motorola,12,256,3.6,Pune
18063.79,18063.79,26.71,Apple,4,64,3.1,Suratt
20801.18,41602.36,29.74,Motorola,12,64,4.1,Jaipur
24400.85,24400.85,2.15,vivo,4,64,3.2,Jaipur
60163.07,120326.14,19.14,OnePlus,4,128,4.8,Suratt
24648.27,24648.27,15.51,Xiaomi,4,128,4.2,Kolkatta
21080.48,21080.48,16.46,realme,6,512,4.2,Hydrabad
50375.59,100751.18,14.58,Apple,8,256,3.0,Bangalore
14200.24,14200.24,14.41,realme,8,64,3.6,Hydrabad
18639.11,18639.11,8.69,realme,8,128,3.3,Ahmedbad
17738.79,17738.79,15.63,OPPO,12,256,3.8,Pune
18938.46,18938.46,25.1,Samsung,6,64,4.7,Delhi
24801.07,24801.07,29.01,Apple,4,128,3.4,Pune
38724.29,77448.58,22.57,OPPO,12,256,4.6,Pune
80673.45,161346.9,8.19,Motorola,6,128,4.2,Hydrabad
26512.58,53025.16,8.81,OnePlus,12,512,4.8,Chennai
16544.57,16544.57,21.31,OPPO,12,256,4.6,Pune
26455.26,26455.26,0.15,Samsung,6,512,3.5,Pune
10945.43,10945.43,25.45,OnePlus,12,512,3.5,Mumbai
16652.03,16652.03,7.2,OnePlus,8,128,4.9,Mumbai
55930.85,111861.7,7.65,realme,6,512,4.4,Ahmedbad
12420.41,12420.41,14.56,OnePlus,12,512,3.6,Delhi
41681.78,41681.78,8.95,realme,4,256,4.1,Suratt
19468.61,19468.61,24.82,OPPO,6,256,4.0,Suratt
24257.05,24257.05,14.04,realme,8,64,5.0,Jaipur
17142.87,17142.87,16.6,OPPO,4,128,3.3,Jaipur
19288.03,19288.03,27.16,realme,6,512,3.5,Hydrabad
17901.04,17901.04,10.45,vivo,6,256,3.9,Chennai
20469.65,20469.65,14.04,Motorola,4,256,4.8,Hydrabad
20261.86,20261.86,11.47,Samsung,12,64,3.3,Ahmedbad
26738.48,26738.48,14.87,OPPO,8,64,4.9,Kolkatta
16371.07,16371.07,28.47,Samsung,12,64,4.8,Hydrabad
17511.52,35023.04,28.09,OPPO,4,64,3.4,Kolkatta
42258.02,42258.02,2.51,Motorola,6,64,3.2,Pune
29863.68,29863.68,4.92,OPPO,8,64,3.3,Kolkatta
44112.46,88224.92,10.07,OPPO,4,128,4.1,Suratt
13928.14,13928.14,5.91,Motorola,12,64,5.0,Ahmedbad
13380.54,13380.54,24.71,vivo,4,128,3.5,Pune
14637.84,14637.84,18.27,OPPO,6,128,4.2,Suratt
22933.55,22933.55,15.8,Motorola,4,128,5.0,Suratt
18978.19,18978.19,23.0,Apple,4,64,4.8,Pune
23445.44,23445.44,11.56,Apple,12,512,3.8,Bangalore
51183.53,102367.06,13.21,Apple,8,256,4.0,Suratt
55201.33,110402.66,23.34,OnePlus,6,128,3.3,Hydrabad
37492.14,74984.28,15.18,Apple,4,512,4.2,Bangalore
22672.51,22672.51,5.48,Apple,6,512,4.7,Pune
23133.25,23133.25,8.51,Samsung,6,64,3.0,Pune
48583.82,97167.64,11.23,Motorola,8,64,4.7,Delhi
26707.32,26707.32,28.21,OnePlus,4,128,4.6,Mumbai
22403.48,22403.48,8.84,Apple,4,512,4.1,Jaipur
19149.75,19149.75,24.9,OPPO,12,64,4.4,Delhi
38435.08,76870.16,17.23,Apple,8,64,3.3,Chennai
14727.03,14727.03,19.06,Xiaomi,6,64,3.5,Suratt
18479.13,18479.13,27.53,OPPO,12,64,3.3,Chennai
11751.71,11751.71,19.16,OnePlus,12,512,3.1,Ahmedbad
16654.27,16654.27,28.27,Apple,8,64,3.6,Ahmedbad
32307.92,64615.84,21.3,Samsung,8,512,4.4,Jaipur
10773.32,10773.32,11.52,OPPO,4,64,4.8,Kolkatta
11237.9,11237.9,29.64,OPPO,8,256,3.6,Pune
25863.02,25863.02,2.33,realme,6,512,3.1,Chennai
17568.79,17568.79,22.1,Xiaomi,4,64,4.5,Jaipur
21076.73,21076.73,18.38,OnePlus,12,128,4.7,Hydrabad
83848.17,167696.34,22.2,OnePlus,12,512,4.1,Kolkatta
23346.45,46692.9,29.92,Motorola,6,256,3.9,Suratt
45704.56,91409.12,8.15,OnePlus,8,64,3.6,Kolkatta
10518.19,10518.19,1.91,Samsung,6,256,4.0,Ahmedbad
16037.36,16037.36,3.72,Motorola,6,256,5.0,Delhi
27390.39,27390.39,22.31,OnePlus,4,512,3.3,Hydrabad
35613.5,35613.5,2.08,realme,4,256,3.6,Chennai
39692.37,39692.37,2.71,realme,8,512,3.8,Hydrabad
58869.1,117738.2,9.06,vivo,12,64,4.1,Jaipur
16734.53,16734.53,11.84,Samsung,8,64,3.3,Hydrabad
18389.96,36779.92,15.82,Samsung,4,128,3.3,Pune
33175.66,33175.66,14.79,realme,4,128,3.3,Chennai
23235.76,23235.76,21.2,Apple,8,256,4.7,Ahmedbad
22872.99,22872.99,8.53,OPPO,12,256,4.0,Kolkatta
15208.77,15208.77,26.68,Motorola,6,128,3.4,Chennai
40044.33,80088.66,17.01,OnePlus,6,128,4.7,Mumbai
26519.82,53039.64,29.08,realme,6,128,3.3,Chennai
21211.59,21211.59,16.11,OPPO,6,64,3.9,Hydrabad
21149.31,42298.62,18.85,OPPO,4,64,3.3,Suratt
17354.18,17354.18,9.97,realme,4,128,3.3,Kolkatta
23206.27,23206.27,21.3,Apple,8,256,4.5,Suratt
21740.05,21740.05,27.48,realme,6,128,3.3,Bangalore
12379.37,12379.37,21.59,OPPO,12,64,3.5,Hydrabad
32780.6,32780.6,20.63,realme,12,128,3.9,Suratt
16433.7,16433.7,29.22,Apple,8,64,3.6,Delhi
27038.42,27038.42,22.29,Apple,8,128,3.3,Jaipur
17283.16,17283.16,27.54,Apple,12,128,3.2,Hydrabad
68038.12,136076.24,1.75,Motorola,6,64,4.7,Bangalore
20787.12,20787.12,17.4,realme,12,256,4.7,Ahmedbad
10287.65,10287.65,4.06,Samsung,6,256,3.5,Mumbai
16278.98,16278.98,4.23,OPPO,4,512,3.1,Pune
15273.13,15273.13,15.66,OnePlus,4,512,3.3,Kolkatta
39934.07,79868.14,29.48,OnePlus,6,512,3.4,Mumbai
29044.98,29044.98,5.32,Xiaomi,12,512,3.3,Jaipur
24093.34,24093.34,7.93,vivo,6,512,4.8,Delhi
44169.88,88339.76,8.46,OnePlus,6,128,4.0,Hydrabad
34158.88,34158.88,10.81,Apple,6,128,3.3,Delhi
13961.04,13961.04,6.49,Samsung,8,64,4.1,Suratt
30302.1,30302.1,0.98,OnePlus,4,64,3.7,Hydrabad
9133.85,9133.85,14.82,Samsung,6,256,3.8,Delhi
13959.36,13959.36,26.46,Samsung,8,64,3.5,Delhi
12536.3,12536.3,14.27,Samsung,4,512,3.1,Jaipur
43199.8,86399.6,26.25,Samsung,4,256,4.4,Hydrabad
76520.45,153040.9,2.72,Motorola,4,256,3.8,Jaipur
15035.82,15035.82,8.48,realme,6,256,4.2,Suratt
28249.06,28249.06,20.74,Xiaomi,4,64,3.1,Delhi
39570.46,79140.92,25.09,Motorola,6,256,5.0,Ahmedbad
28266.85,28266.85,1.66,vivo,6,128,3.1,Ahmedbad
31188.96,31188.96,28.0,OnePlus,12,512,3.5,Bangalore
12103.35,12103.35,29.48,Samsung,8,64,5.0,Hydrabad
41637.58,83275.16,1.3,Apple,6,128,3.9,Kolkatta
15929.33,15929.33,5.16,vivo,6,64,3.5,Mumbai
14325.16,14325.16,12.32,Samsung,4,128,5.0,Jaipur
23787.4,23787.4,4.61,vivo,4,64,4.2,Jaipur
53673.19,107346.38,8.37,Samsung,4,256,4.9,Bangalore
15283.07,30566.14,17.03,Motorola,8,256,3.5,Pune
19907.11,19907.11,13.02,Samsung,12,64,3.3,Delhi
27848.58,27848.58,9.22,Xiaomi,12,512,4.0,Suratt
24355.9,24355.9,16.84,Samsung,4,256,3.3,Chennai
13291.01,13291.01,25.79,OPPO,6,128,3.5,Suratt
8826.38,8826.38,27.51,OPPO,4,64,3.4,Kolkatta
13641.8,13641.8,6.71,Samsung,4,512,3.1,Mumbai
14364.15,14364.15,3.79,Samsung,8,64,3.2,Chennai
39909.57,79819.14,16.81,Apple,6,512,5.0,Mumbai
26162.24,26162.24,1.2,realme,6,512,4.8,Jaipur
32873.03,65746.06,13.41,Samsung,8,64,4.8,Delhi
30259.96,30259.96,2.16,Xiaomi,8,128,4.2,Jaipur
17159.17,34318.34,25.33,realme,12,512,3.3,Suratt
16535.37,16535.37,29.33,realme,6,512,3.5,Bangalore
15304.89,15304.89,3.06,OPPO,12,64,4.0,Ahmedbad
31697.33,31697.33,8.9,Apple,8,128,4.7,Kolkatta
18376.77,18376.77,23.83,OnePlus,6,128,4.0,Hydrabad
13461.4,13461.4,17.13,Samsung,8,128,4.7,Delhi
18909.37,18909.37,28.59,realme,6,512,5.0,Kolkatta
34995.92,34995.92,5.93,OnePlus,4,128,4.6,Delhi
10637.1,10637.1,21.74,OPPO,12,128,4.4,Pune
27717.31,27717.31,19.95,Motorola,6,64,3.5,Mumbai
46357.42,92714.84,15.4,OnePlus,4,128,4.8,Bangalore
56432.28,112864.56,29.95,Apple,12,64,4.4,Jaipur
12300.87,12300.87,15.88,Samsung,4,512,3.9,Kolkatta
26240.34,26240.34,3.14,Xiaomi,8,64,3.3,Pune
35760.65,35760.65,1.17,Motorola,6,128,3.3,Suratt
23899.62,23899.62,4.16,vivo,4,64,4.9,Delhi
15946.14,15946.14,7.09,Samsung,8,64,4.7,Suratt
11761.88,11761.88,15.77,OPPO,8,256,4.1,Hydrabad
21017.14,21017.14,6.81,realme,4,64,4.6,Jaipur
21396.53,21396.53,9.86,OnePlus,4,256,5.0,Jaipur
11483.11,11483.11,0.06,realme,12,512,3.2,Pune
62232.09,124464.18,0.98,realme,12,256,4.3,Mumbai
19720.08,19720.08,21.64,Apple,4,256,4.2,Mumbai
51217.3,102434.6,26.04,Motorola,6,64,4.2,Bangalore
17462.28,17462.28,28.94,Samsung,8,128,3.2,Kolkatta
42169.46,84338.92,22.95,Motorola,8,64,3.2,Chennai
5265.32,5265.32,28.47,realme,12,512,4.2,Bangalore
23421.52,23421.52,20.57,Apple,8,256,3.4,Hydrabad
39431.65,78863.3,22.68,OPPO,12,64,4.1,Pune
48131.33,96262.66,4.63,realme,6,512,3.0,Mumbai
68584.44,137168.88,16.97,realme,12,128,4.1,Pune
18947.73,18947.73,24.9,OPPO,12,256,3.5,Bangalore
24570.37,24570.37,14.52,vivo,6,128,3.9,Suratt
34169.12,34169.12,0.57,realme,12,256,3.3,Chennai
36760.54,36760.54,19.7,realme,4,256,4.2,Suratt
21916.62,21916.62,19.1,Xiaomi,8,64,3.5,Bangalore
46315.5,92631.0,15.79,vivo,4,256,4.2,Suratt
13266.66,13266.66,15.97,OPPO,12,64,3.5,Suratt
21082.65,21082.65,11.41,Xiaomi,12,64,3.3,Hydrabad
26533.31,53066.62,15.97,OPPO,12,64,4.1,Hydrabad
9928.35,9928.35,24.13,Xiaomi,8,64,3.5,Hydrabad
7651.78,7651.78,20.83,OPPO,4,512,4.6,Pune
26303.65,26303.65,0.21,OnePlus,12,64,3.9,Bangalore
18355.62,18355.62,10.7,OPPO,4,128,4.6,Bangalore
9896.34,9896.34,13.87,realme,12,512,3.1,Pune
16219.36,16219.36,19.73,OPPO,6,512,4.9,Hydrabad
13716.57,27433.14,29.04,OPPO,4,512,4.7,Suratt
16321.45,16321.45,11.99,vivo,4,512,3.5,Mumbai
27123.86,27123.86,12.3,Xiaomi,8,128,4.4,Kolkatta
30531.81,61063.62,10.19,Xiaomi,6,128,4.9,Bangalore
25850.64,25850.64,5.09,Motorola,4,128,4.4,Jaipur
23303.0,23303.0,2.08,Xiaomi,12,64,4.7,Pune
38770.24,38770.24,15.31,realme,4,256,3.5,Kolkatta
29812.47,29812.47,15.44,OnePlus,4,512,4.1,Suratt
44461.47,88922.94,18.86,OnePlus,4,128,3.2,Pune
18398.99,18398.99,25.35,Apple,4,64,5.0,Suratt
7874.08,7874.08,18.53,OPPO,4,512,3.9,Hydrabad
35039.76,35039.76,8.51,Apple,6,128,4.8,Mumbai
10358.88,10358.88,20.84,Xiaomi,8,64,4.6,Suratt
14747.04,14747.04,12.22,Samsung,12,128,4.2,Suratt
17008.6,17008.6,23.55,realme,12,64,3.5,Chennai
33744.02,67488.04,16.5,Motorola,6,64,4.3,Delhi
25022.55,25022.55,0.57,realme,12,256,3.7,Mumbai
36786.56,73573.12,5.69,Samsung,6,512,3.3,Ahmedbad
29825.32,29825.32,6.13,OnePlus,12,512,4.2,Delhi
30453.27,30453.27,3.16,vivo,8,128,3.3,Pune
30447.65,30447.65,24.41,Apple,12,64,4.8,Kolkatta
12738.63,12738.63,10.65,OPPO,6,128,4.6,Jaipur
64418.92,128837.84,15.9,Apple,6,128,3.3,Delhi
23484.64,23484.64,14.18,Motorola,8,64,3.3,Chennai
21753.49,21753.49,13.56,realme,12,256,4.1,Ahmedbad
18065.93,18065.93,22.19,Apple,8,64,3.1,Delhi
24728.73,24728.73,19.39,Xiaomi,12,512,3.4,Ahmedbad
22922.97,22922.97,13.21,Motorola,6,256,3.3,Pune
16766.83,16766.83,1.36,Xiaomi,6,128,3.3,Delhi
23066.32,46132.64,21.13,Samsung,4,512,3.1,Pune
49193.44,49193.44,8.71,OnePlus,12,512,3.5,Jaipur
32731.81,32731.81,15.93,realme,4,128,4.0,Suratt
34243.0,68486.0,27.87,OnePlus,4,256,4.7,Pune
18111.01,18111.01,11.89,OPPO,4,128,4.9,Bangalore
9588.51,9588.51,10.58,Samsung,6,256,3.2,Suratt
14553.38,14553.38,24.5,realme,4,128,4.2,Jaipur
12692.17,12692.17,14.3,Xiaomi,6,512,3.2,Chennai
35546.74,71093.48,4.94,realme,6,128,3.8,Chennai
25739.38,25739.38,25.1,realme,12,256,4.1,Suratt
30057.96,30057.96,13.19,Motorola,6,64,3.1,Jaipur
27710.04,27710.04,12.76,Xiaomi,4,512,4.4,Suratt
36332.01,72664.02,2.84,realme,6,128,5.0,Chennai
25781.27,51562.54,27.54,Motorola,8,128,4.0,Chennai
25311.55,25311.55,24.26,OPPO,6,64,3.3,Delhi
12842.79,12842.79,13.98,Samsung,8,64,4.7,Ahmedbad
26710.31,26710.31,2.51,OnePlus,4,128,5.0,Mumbai
39561.87,79123.74,21.61,realme,6,512,3.9,Suratt
10720.05,10720.05,18.99,Xiaomi,6,256,3.5,Chennai
49576.9,99153.8,0.87,OPPO,12,256,3.7,Hydrabad
31336.63,31336.63,3.63,Samsung,6,128,3.6,Mumbai
27087.25,27087.25,10.55,realme,6,512,5.0,Pune
17012.58,17012.58,4.37,Motorola,8,128,3.3,Mumbai
49446.86,98893.72,1.13,OPPO,12,256,4.0,Pune
28334.58,28334.58,8.76,OPPO,4,64,4.8,Ahmedbad
49899.24,99798.48,19.33,Xiaomi,8,128,3.5,Bangalore
35359.7,35359.7,22.76,realme,4,256,4.2,Chennai
12160.26,12160.26,25.14,Samsung,8,128,4.0,Suratt
6256.88,6256.88,18.05,vivo,8,64,3.5,Jaipur
20388.12,20388.12,29.07,vivo,6,128,3.8,Mumbai
31269.84,31269.84,9.69,Motorola,6,64,3.5,Chennai
17097.73,17097.73,28.2,Motorola,4,256,3.2,Kolkatta
23360.41,23360.41,1.88,realme,6,128,5.0,Mumbai
27849.65,27849.65,1.64,OnePlus,6,512,3.9,Chennai
27156.93,27156.93,2.9,OnePlus,12,128,4.0,Mumbai
15886.63,15886.63,2.2,Samsung,8,128,4.2,Delhi
65000.94,130001.88,10.18,Motorola,6,128,3.6,Pune
39917.33,39917.33,7.91,Motorola,6,64,3.5,Kolkatta
52781.74,105563.48,0.08,Motorola,6,256,3.6,Delhi
22245.78,22245.78,0.01,realme,12,64,3.9,Ahmedbad
15141.82,15141.82,10.92,Xiaomi,6,128,3.6,Chennai
11860.16,11860.16,19.88,Motorola,12,64,4.1,Kolkatta
25268.58,25268.58,26.47,realme,12,256,4.1,Delhi
23454.21,23454.21,4.37,OPPO,4,128,3.5,Pune
56286.4,112572.8,18.72,Motorola,6,64,3.3,Pune
21145.51,21145.51,15.01,OnePlus,8,64,3.7,Suratt
35283.02,35283.02,2.49,Motorola,6,128,4.8,Ahmedbad
65262.16,130524.32,1.5,OPPO,12,64,5.0,Bangalore
29672.32,29672.32,14.72,Apple,8,128,4.1,Bangalore
26322.03,26322.03,5.5,OnePlus,6,128,4.6,Bangalore
29730.54,29730.54,14.9,Apple,4,128,3.3,Hydrabad
17940.55,17940.55,27.21,Apple,4,64,3.7,Jaipur
22395.88,22395.88,28.73,realme,12,256,4.8,Suratt
9260.9,9260.9,25.11,OPPO,4,512,3.5,Chennai
20221.03,20221.03,23.44,Motorola,6,256,3.5,Hydrabad
26796.29,26796.29,22.61,Motorola,6,64,4.2,Suratt
25131.48,25131.48,5.2,Apple,12,512,5.0,Chennai
27406.71,27406.71,26.33,OnePlus,4,128,4.1,Mumbai
21699.59,21699.59,14.18,Samsung,6,64,3.5,Jaipur
15152.41,15152.41,14.74,vivo,4,128,5.0,Jaipur
24884.76,24884.76,10.66,OnePlus,6,128,4.7,Chennai
13722.42,13722.42,1.73,OPPO,8,256,4.4,Jaipur
15216.47,15216.47,3.62,OPPO,12,64,3.5,Kolkatta
39177.09,78354.18,15.45,Xiaomi,4,64,4.9,Ahmedbad
17983.67,17983.67,3.49,Samsung,4,512,4.1,Pune
21224.96,21224.96,17.3,OnePlus,4,256,4.8,Kolkatta
24931.25,24931.25,14.54,Xiaomi,4,128,3.3,Delhi
19117.38,19117.38,29.49,Xiaomi,6,128,4.7,Hydrabad
41818.66,83637.32,15.02,Samsung,4,512,3.3,Delhi
8716.8,8716.8,28.41,OPPO,4,64,3.6,Chennai
22933.28,45866.56,21.9,OnePlus,12,512,3.5,Pune
22376.49,22376.49,11.31,OPPO,12,256,3.4,Ahmedbad
22919.58,22919.58,6.74,Apple,4,512,3.6,Jaipur
28388.85,28388.85,23.69,OnePlus,4,128,4.3,Delhi
15798.85,15798.85,3.3,Samsung,4,128,4.6,Hydrabad
17478.72,17478.72,4.0,OnePlus,4,64,3.3,Mumbai
47135.13,94270.26,0.91,Apple,4,64,3.1,Pune
53271.22,106542.44,15.3,vivo,8,128,4.7,Mumbai
25652.0,25652.0,6.72,vivo,4,256,5.0,Pune
26467.67,26467.67,13.51,OnePlus,4,64,4.2,Mumbai
14890.7,14890.7,6.77,OPPO,8,256,5.0,Mumbai
19755.7,19755.7,6.34,Apple,6,128,3.3,Bangalore
18583.67,18583.67,27.12,OPPO,12,64,3.3,Suratt
23808.17,23808.17,10.09,realme,6,512,3.2,Pune
60274.97,120549.94,21.31,Apple,6,128,3.3,Pune
78227.37,156454.74,0.55,Motorola,4,256,4.6,Chennai
27538.29,27538.29,10.96,Xiaomi,8,128,5.0,Chennai
19384.75,19384.75,29.51,vivo,4,256,3.0,Chennai
16323.66,16323.66,9.03,OnePlus,8,128,3.5,Hydrabad
6383.16,6383.16,19.89,Motorola,12,512,3.5,Hydrabad
22762.3,22762.3,24.07,realme,6,128,3.7,Delhi
18227.5,18227.5,6.54,Samsung,6,512,3.5,Chennai
18633.18,18633.18,29.31,OnePlus,12,64,3.1,Hydrabad
11101.64,11101.64,3.38,realme,12,512,3.8,Mumbai
20937.29,20937.29,18.92,OnePlus,12,128,5.0,Pune
23308.74,23308.74,18.1,realme,8,128,4.1,Bangalore
42910.12,85820.24,29.89,OnePlus,4,64,3.9,Delhi
18267.43,18267.43,29.57,Motorola,12,128,3.0,Suratt
17070.81,17070.81,22.76,Apple,4,512,3.8,Hydrabad
25727.41,25727.41,12.75,Apple,8,256,3.8,Ahmedbad
