stock_id,shop_id,model_id,available_units,last_updated
STK5483,SHOP3064,MOD2069,16.0,2019-12-09
STK5484,SHOP3095,MOD2192,24.0,2020-10-12
STK5485,SHOP3067,MOD2041,19.0,2025-07-02
STK5486,SHOP3078,MOD2173,15.0,2020-09-15
STK5487,SHOP3018,MOD2017,28.0,2021-09-25
STK5488,SHOP3096,MOD2045,20.0,2022-11-28
STK5489,SHOP3060,MOD2111,27.0,2024-08-20
STK5490,SHOP3077,MOD2126,0.0,2020-09-30
STK5491,SHOP3054,MOD2051,12.0,2025-01-28
STK5492,SHOP3008,MOD2068,27.0,2019-11-09
STK5493,SHOP3043,MOD2033,22.0,2023-01-20
STK5494,SHOP3045,MOD2040,25.0,2024-01-03
STK5495,SHOP3010,MOD2086,,2024-08-03
STK5496,SHOP3062,MOD2036,1.0,2021-09-23
STK5497,SHOP3087,MOD2075,11.0,2025-07-09
STK5498,SHOP3042,MOD2041,10.0,2022-09-09
STK5499,SHOP3067,MOD2122,29.0,2019-01-24
STK5500,SHOP3047,MOD2018,33.0,2021-09-13
STK5501,SHOP3050,MOD2106,,2021-08-11
STK5502,SHOP3007,MOD2155,22.0,2019-07-23
STK5503,SHOP3054,MOD2035,3.0,2020-09-23
STK5504,SHOP3073,MOD2083,21.0,2024-04-12
STK5505,SHOP3047,MOD2131,23.0,2019-05-29
STK5506,SHOP3050,MOD2094,7.0,2021-12-18
STK5507,SHOP3016,MOD2038,20.0,2021-11-16
STK5508,SHOP3090,MOD2070,32.0,2020-01-10
STK5509,SHOP3096,MOD2050,13.0,2022-06-01
STK5510,SHOP3080,MOD2147,29.0,2023-04-05
STK5511,SHOP3047,MOD2002,8.0,2022-01-19
STK5512,SHOP3036,MOD2022,12.0,2020-11-19
STK5513,SHOP3047,MOD2171,13.0,2023-10-31
STK5514,SHOP3046,MOD2172,16.0,2023-12-03
STK5515,SHOP3016,MOD2176,18.0,2022-12-15
STK5516,SHOP3012,MOD2025,10.0,2023-08-21
STK5517,SHOP3061,MOD2160,32.0,2021-06-17
STK5518,SHOP3017,MOD2142,4.0,2024-09-19
STK5519,SHOP3098,MOD2082,35.0,2021-10-10
STK5520,SHOP3020,MOD2130,19.0,2021-06-06
STK5521,SHOP3054,MOD2146,20.0,2019-04-01
STK5522,SHOP3062,MOD2071,10.0,2022-12-02
STK5523,SHOP3016,MOD2179,24.0,2019-04-08
STK5524,SHOP3007,MOD2064,12.0,2021-03-02
STK5525,SHOP3051,MOD2149,16.0,2023-07-01
STK5526,SHOP3013,MOD2113,36.0,2021-12-06
STK5527,SHOP3013,MOD2117,23.0,2023-10-19
STK5528,SHOP3096,MOD2010,12.0,2020-05-25
STK5529,SHOP3050,MOD2005,27.0,2021-01-17
STK5530,SHOP3018,MOD2146,10.0,2022-12-01
STK5531,SHOP3078,MOD2006,19.0,2023-10-19
STK5532,SHOP3054,MOD2105,12.0,2025-03-08
STK5533,SHOP3018,MOD2028,32.0,2024-04-07
STK5534,SHOP3026,MOD2170,16.0,2020-07-06
STK5535,SHOP3007,MOD2125,,2019-05-09
STK5536,SHOP3022,MOD2124,24.0,2023-11-26
STK5537,SHOP3069,MOD2011,32.0,2021-05-02
STK5538,SHOP3058,MOD2177,25.0,2024-11-20
STK5539,SHOP3024,MOD2056,12.0,2019-04-03
STK5540,SHOP3092,MOD2194,23.0,2020-09-18
STK5541,SHOP3017,MOD2019,6.0,2020-06-02
STK5542,SHOP3075,MOD2107,14.0,2024-11-16
STK5543,SHOP3073,MOD2129,21.0,2020-08-17
STK5544,SHOP3025,MOD2107,29.0,2021-06-25
STK5545,SHOP3027,MOD2169,13.0,2020-11-08
STK5546,SHOP3065,MOD2004,28.0,2022-02-04
STK5547,SHOP3069,MOD2154,6.0,2023-10-09
STK5548,SHOP3021,MOD2054,17.0,2019-03-07
STK5549,SHOP3062,MOD2177,8.0,2025-03-28
STK5550,SHOP3027,MOD2157,18.0,2019-07-04
STK5551,SHOP3038,MOD2018,16.0,2024-11-09
STK5552,SHOP3031,MOD2002,25.0,2025-05-18
STK5553,SHOP3007,MOD2144,18.0,2025-03-04
STK5554,SHOP3062,MOD2096,,2020-06-10
STK5555,SHOP3094,MOD2162,19.0,2024-06-02
STK5556,SHOP3014,MOD2049,22.0,2024-01-08
STK5557,SHOP3047,MOD2110,10.0,2019-02-24
STK5558,SHOP3089,MOD2069,24.0,2021-02-28
STK5559,SHOP3019,MOD2077,25.0,2019-01-20
STK5560,SHOP3011,MOD2061,30.0,2023-06-21
STK5561,SHOP3050,MOD2148,9.0,2022-03-21
STK5562,SHOP3047,MOD2063,24.0,2023-07-23
STK5563,SHOP3045,MOD2100,28.0,2023-06-02
STK5564,SHOP3068,MOD2016,22.0,2019-07-01
STK5565,SHOP3035,MOD2047,17.0,2022-11-14
STK5566,SHOP3061,MOD2069,32.0,2023-07-27
STK5567,SHOP3015,MOD2181,23.0,2025-02-11
STK5568,SHOP3054,MOD2096,22.0,2020-10-27
STK5569,SHOP3011,MOD2176,33.0,2025-08-27
STK5570,SHOP3003,MOD2115,15.0,2024-09-11
STK5571,SHOP3040,MOD2081,17.0,2020-08-29
STK5572,SHOP3062,MOD2034,25.0,2024-06-14
STK5573,SHOP3060,MOD2064,35.0,2022-04-19
STK5574,SHOP3012,MOD2063,15.0,2022-01-24
STK5575,SHOP3010,MOD2144,23.0,2022-07-03
STK5576,SHOP3024,MOD2010,11.0,2022-09-14
STK5577,SHOP3081,MOD2020,25.0,2021-10-15
STK5578,SHOP3070,MOD2151,,2022-09-25
STK5579,SHOP3067,MOD2120,27.0,2023-08-04
STK5580,SHOP3045,MOD2118,21.0,2019-12-12
STK5581,SHOP3029,MOD2195,30.0,2020-11-29
STK5582,SHOP3064,MOD2172,5.0,2023-11-09
STK5583,SHOP3075,MOD2074,14.0,2024-01-12
STK5584,SHOP3027,MOD2076,13.0,2022-08-28
STK5585,SHOP3068,MOD2002,9.0,2022-08-05
STK5586,SHOP3001,MOD2017,14.0,2025-01-26
STK5587,SHOP3098,MOD2143,26.0,2019-05-23
STK5588,SHOP3093,MOD2117,0.0,2020-01-02
STK5589,SHOP3040,MOD2137,4.0,2020-04-26
STK5590,SHOP3018,MOD2017,36.0,2024-09-02
STK5591,SHOP3086,MOD2123,19.0,2022-08-16
STK5592,SHOP3018,MOD2146,9.0,2025-02-09
STK5593,SHOP3068,MOD2006,25.0,2024-04-17
STK5594,SHOP3075,MOD2126,15.0,2019-12-28
STK5595,SHOP3006,MOD2108,19.0,2024-12-19
STK5596,SHOP3004,MOD2183,26.0,2020-05-04
STK5597,SHOP3022,MOD2085,26.0,2023-04-02
STK5598,SHOP3002,MOD2160,14.0,2021-02-15
STK5599,SHOP3062,MOD2043,25.0,2025-02-20
STK5600,SHOP3009,MOD2186,29.0,2022-09-29
STK5601,SHOP3068,MOD2091,6.0,2019-07-20
STK5602,SHOP3061,MOD2176,24.0,2023-12-15
STK5603,SHOP3019,MOD2133,17.0,2023-09-13
STK5604,SHOP3028,MOD2110,15.0,2023-08-30
STK5605,SHOP3096,MOD2176,13.0,2021-04-27
STK5606,SHOP3035,MOD2180,23.0,2019-01-22
STK5607,SHOP3037,MOD2194,5.0,2021-01-05
STK5608,SHOP3055,MOD2185,17.0,2025-06-13
STK5609,SHOP3011,MOD2021,27.0,2022-10-11
STK5610,SHOP3069,MOD2127,2.0,2024-01-27
STK5611,SHOP3029,MOD2177,2.0,2024-05-18
STK5612,SHOP3047,MOD2060,28.0,2023-02-19
STK5613,SHOP3060,MOD2007,7.0,2019-07-26
STK5614,SHOP3043,MOD2157,25.0,2024-11-03
STK5615,SHOP3085,MOD2102,10.0,2019-04-28
STK5616,SHOP3015,MOD2144,17.0,2021-04-24
STK5617,SHOP3075,MOD2090,9.0,2020-04-19
STK5618,SHOP3002,MOD2045,27.0,2019-04-26
STK5619,SHOP3004,MOD2190,8.0,2020-09-21
STK5620,SHOP3072,MOD2125,8.0,2020-02-17
STK5621,SHOP3073,MOD2164,,2020-12-27
STK5622,SHOP3019,MOD2190,28.0,2023-06-09
STK5623,SHOP3038,MOD2007,11.0,2024-05-23
STK5624,SHOP3012,MOD2101,13.0,2025-08-21
STK5625,SHOP3056,MOD2169,36.0,2020-07-07
STK5626,SHOP3085,MOD2057,12.0,2022-06-19
STK5627,SHOP3046,MOD2145,12.0,2022-03-29
STK5628,SHOP3001,MOD2136,13.0,2021-06-29
STK5629,SHOP3027,MOD2109,29.0,2025-05-31
STK5630,SHOP3017,MOD2160,31.0,2025-07-16
STK5631,SHOP3007,MOD2040,11.0,2019-02-08
STK5632,SHOP3011,MOD2131,16.0,2022-04-03
STK5633,SHOP3028,MOD2167,13.0,2020-03-10
STK5634,SHOP3083,MOD2115,1.0,2022-06-23
STK5635,SHOP3077,MOD2073,15.0,2019-06-14
STK5636,SHOP3071,MOD2035,44.0,2019-12-17
STK5637,SHOP3071,MOD2050,18.0,2021-01-19
STK5638,SHOP3084,MOD2102,25.0,2019-07-11
STK5639,SHOP3058,MOD2082,28.0,2023-03-04
STK5640,SHOP3071,MOD2042,15.0,2023-12-02
STK5641,SHOP3027,MOD2081,15.0,2025-03-14
STK5642,SHOP3041,MOD2079,16.0,2020-03-09
STK5643,SHOP3030,MOD2073,8.0,2020-03-03
STK5644,SHOP3071,MOD2039,6.0,2023-10-03
STK5645,SHOP3010,MOD2019,30.0,2021-09-11
STK5646,SHOP3068,MOD2098,,2021-12-17
STK5647,SHOP3000,MOD2031,21.0,2021-01-30
STK5648,SHOP3038,MOD2148,34.0,2021-11-13
STK5649,SHOP3021,MOD2007,31.0,2020-04-06
STK5650,SHOP3039,MOD2038,3.0,2024-02-27
STK5651,SHOP3038,MOD2017,,2022-11-05
STK5652,SHOP3049,MOD2140,24.0,2023-07-27
STK5653,SHOP3029,MOD2083,15.0,2022-08-07
STK5654,SHOP3046,MOD2054,18.0,2021-01-16
STK5655,SHOP3084,MOD2151,9.0,2024-12-20
STK5656,SHOP3089,MOD2039,1.0,2023-02-06
STK5657,SHOP3009,MOD2031,18.0,2019-01-16
STK5658,SHOP3024,MOD2084,17.0,2024-02-04
STK5659,SHOP3026,MOD2118,1.0,2023-07-15
STK5660,SHOP3099,MOD2127,0.0,2023-06-17
STK5661,SHOP3004,MOD2073,26.0,2021-01-17
STK5662,SHOP3051,MOD2163,28.0,2020-07-29
STK5663,SHOP3026,MOD2035,9.0,2019-10-03
STK5664,SHOP3044,MOD2077,17.0,2023-05-24
STK5665,SHOP3004,MOD2087,28.0,2021-02-15
STK5666,SHOP3023,MOD2128,14.0,2024-10-26
STK5667,SHOP3083,MOD2167,21.0,2023-02-10
STK5668,SHOP3037,MOD2017,10.0,2022-11-15
STK5669,SHOP3029,MOD2197,,2022-05-28
STK5670,SHOP3095,MOD2111,23.0,2023-12-08
STK5671,SHOP3072,MOD2177,13.0,2020-11-22
STK5672,SHOP3007,MOD2044,15.0,2024-04-01
STK5673,SHOP3095,MOD2138,24.0,2019-10-06
STK5674,SHOP3024,MOD2019,23.0,2021-02-23
STK5675,SHOP3017,MOD2045,18.0,2022-02-23
STK5676,SHOP3011,MOD2097,34.0,2019-10-07
STK5677,SHOP3084,MOD2081,5.0,2019-03-04
STK5678,SHOP3029,MOD2089,25.0,2024-12-27
STK5679,SHOP3021,MOD2149,39.0,2025-06-02
STK5680,SHOP3016,MOD2193,8.0,2025-08-18
STK5681,SHOP3017,MOD2074,21.0,2019-10-08
STK5682,SHOP3025,MOD2197,0.0,2019-01-17
STK5683,SHOP3075,MOD2098,31.0,2024-01-07
STK5684,SHOP3029,MOD2017,28.0,2023-03-03
STK5685,SHOP3025,MOD2038,11.0,2025-04-11
STK5686,SHOP3008,MOD2044,31.0,2023-06-21
STK5687,SHOP3091,MOD2028,26.0,2020-03-18
STK5688,SHOP3000,MOD2080,11.0,2023-05-25
STK5689,SHOP3010,MOD2022,23.0,2020-05-09
STK5690,SHOP3077,MOD2103,,2020-06-19
STK5691,SHOP3079,MOD2118,34.0,2019-09-20
STK5692,SHOP3051,MOD2058,21.0,2019-08-01
STK5693,SHOP3013,MOD2174,34.0,2020-09-08
STK5694,SHOP3084,MOD2126,20.0,2024-11-04
STK5695,SHOP3015,MOD2122,21.0,2020-06-12
STK5696,SHOP3013,MOD2157,29.0,2020-04-01
STK5697,SHOP3089,MOD2090,22.0,2022-10-05
STK5698,SHOP3008,MOD2086,13.0,2024-05-31
STK5699,SHOP3088,MOD2194,34.0,2022-03-31
STK5700,SHOP3016,MOD2078,16.0,2020-11-15
STK5701,SHOP3077,MOD2094,10.0,2021-05-05
STK5702,SHOP3046,MOD2029,27.0,2024-12-02
STK5703,SHOP3017,MOD2058,0.0,2024-10-05
STK5704,SHOP3028,MOD2197,15.0,2020-06-28
STK5705,SHOP3045,MOD2038,28.0,2025-08-25
STK5706,SHOP3041,MOD2070,18.0,2024-01-23
STK5707,SHOP3013,MOD2147,11.0,2025-01-06
STK5708,SHOP3005,MOD2123,1.0,2024-05-20
STK5709,SHOP3008,MOD2104,9.0,2021-09-05
STK5710,SHOP3032,MOD2144,11.0,2022-08-08
STK5711,SHOP3008,MOD2127,19.0,2021-12-02
STK5712,SHOP3087,MOD2067,7.0,2019-11-07
STK5713,SHOP3016,MOD2148,25.0,2022-02-27
STK5714,SHOP3054,MOD2158,33.0,2024-12-09
STK5715,SHOP3003,MOD2082,15.0,2019-12-13
STK5716,SHOP3050,MOD2059,,2019-06-01
STK5717,SHOP3009,MOD2145,7.0,2021-09-01
STK5718,SHOP3003,MOD2196,20.0,2022-10-16
STK5719,SHOP3004,MOD2120,38.0,2022-10-31
STK5720,SHOP3013,MOD2038,15.0,2023-04-14
STK5721,SHOP3050,MOD2075,4.0,2024-06-05
STK5722,SHOP3061,MOD2080,8.0,2023-03-24
STK5723,SHOP3003,MOD2132,28.0,2024-01-12
STK5724,SHOP3031,MOD2043,19.0,2024-05-18
STK5725,SHOP3048,MOD2110,18.0,2022-11-08
STK5726,SHOP3083,MOD2033,24.0,2019-06-06
STK5727,SHOP3008,MOD2041,23.0,2021-12-22
STK5728,SHOP3090,MOD2007,21.0,2019-03-08
STK5729,SHOP3029,MOD2133,33.0,2024-08-15
STK5730,SHOP3030,MOD2135,20.0,2023-10-24
STK5731,SHOP3049,MOD2128,38.0,2023-09-12
STK5732,SHOP3074,MOD2156,17.0,2022-10-17
STK5733,SHOP3046,MOD2187,15.0,2019-10-06
STK5734,SHOP3040,MOD2187,14.0,2024-05-29
STK5735,SHOP3033,MOD2047,14.0,2024-09-16
STK5736,SHOP3061,MOD2021,24.0,2025-02-01
STK5737,SHOP3078,MOD2178,10.0,2024-01-21
STK5738,SHOP3026,MOD2087,18.0,2024-08-02
STK5739,SHOP3038,MOD2042,26.0,2024-03-20
STK5740,SHOP3061,MOD2165,33.0,2024-09-02
STK5741,SHOP3044,MOD2033,3.0,2024-03-04
STK5742,SHOP3091,MOD2100,9.0,2020-07-01
STK5743,SHOP3061,MOD2083,31.0,2019-12-25
STK5744,SHOP3007,MOD2075,33.0,2022-12-23
STK5745,SHOP3012,MOD2015,16.0,2020-06-27
STK5746,SHOP3069,MOD2159,35.0,2025-08-21
STK5747,SHOP3066,MOD2190,7.0,2019-04-10
STK5748,SHOP3037,MOD2103,10.0,2025-04-27
STK5749,SHOP3080,MOD2009,28.0,2022-10-09
STK5750,SHOP3074,MOD2145,6.0,2023-03-17
STK5751,SHOP3023,MOD2094,13.0,2023-09-17
STK5752,SHOP3022,MOD2095,23.0,2020-09-14
STK5753,SHOP3030,MOD2177,0.0,2023-01-30
STK5754,SHOP3092,MOD2046,16.0,2023-08-28
STK5755,SHOP3065,MOD2189,23.0,2025-04-21
STK5756,SHOP3055,MOD2055,10.0,2024-03-21
STK5757,SHOP3066,MOD2148,24.0,2022-06-19
STK5758,SHOP3061,MOD2040,41.0,2019-12-25
STK5759,SHOP3037,MOD2005,20.0,2019-07-11
STK5760,SHOP3031,MOD2036,20.0,2019-02-18
STK5761,SHOP3053,MOD2031,29.0,2023-08-17
STK5762,SHOP3085,MOD2148,,2020-01-15
STK5763,SHOP3033,MOD2164,4.0,2019-09-21
STK5764,SHOP3030,MOD2094,15.0,2025-07-30
STK5765,SHOP3075,MOD2025,31.0,2023-02-27
STK5766,SHOP3023,MOD2039,14.0,2021-02-21
STK5767,SHOP3031,MOD2091,32.0,2020-03-30
STK5768,SHOP3082,MOD2097,36.0,2020-01-04
STK5769,SHOP3024,MOD2085,12.0,2019-02-23
STK5770,SHOP3045,MOD2043,34.0,2020-12-20
STK5771,SHOP3053,MOD2051,28.0,2022-01-02
STK5772,SHOP3071,MOD2097,13.0,2023-07-26
STK5773,SHOP3060,MOD2142,27.0,2020-06-17
STK5774,SHOP3098,MOD2051,17.0,2021-08-02
STK5775,SHOP3068,MOD2037,17.0,2024-09-14
STK5776,SHOP3070,MOD2127,29.0,2024-12-18
STK5777,SHOP3009,MOD2072,21.0,2019-08-05
STK5778,SHOP3063,MOD2088,30.0,2025-01-17
STK5779,SHOP3096,MOD2021,7.0,2020-09-06
STK5780,SHOP3056,MOD2199,28.0,2021-03-28
STK5781,SHOP3081,MOD2060,27.0,2020-01-16
STK5782,SHOP3096,MOD2075,34.0,2020-05-25
STK5783,SHOP3027,MOD2054,27.0,2023-06-19
STK5784,SHOP3034,MOD2179,18.0,2024-11-30
STK5785,SHOP3088,MOD2149,8.0,2023-01-04
STK5786,SHOP3019,MOD2044,28.0,2021-01-30
STK5787,SHOP3035,MOD2198,11.0,2023-02-08
STK5788,SHOP3089,MOD2004,10.0,2022-07-20
STK5789,SHOP3001,MOD2074,,2020-07-13
STK5790,SHOP3073,MOD2182,17.0,2023-08-16
STK5791,SHOP3028,MOD2098,25.0,2019-11-04
STK5792,SHOP3033,MOD2124,10.0,2020-04-03
STK5793,SHOP3065,MOD2183,20.0,2019-01-15
STK5794,SHOP3010,MOD2171,14.0,2021-10-15
STK5795,SHOP3079,MOD2145,11.0,2024-10-26
STK5796,SHOP3048,MOD2122,42.0,2022-11-24
STK5797,SHOP3078,MOD2151,14.0,2023-09-06
STK5798,SHOP3045,MOD2117,38.0,2021-01-10
STK5799,SHOP3016,MOD2194,8.0,2022-12-20
STK5800,SHOP3022,MOD2174,,2022-05-14
STK5801,SHOP3067,MOD2022,22.0,2020-08-08
STK5802,SHOP3081,MOD2044,17.0,2019-06-27
STK5803,SHOP3046,MOD2119,31.0,2019-09-09
STK5804,SHOP3056,MOD2105,4.0,2025-04-12
STK5805,SHOP3049,MOD2004,15.0,2022-01-09
STK5806,SHOP3035,MOD2044,12.0,2024-07-14
STK5807,SHOP3068,MOD2144,3.0,2021-09-19
STK5808,SHOP3075,MOD2139,32.0,2019-09-18
STK5809,SHOP3065,MOD2095,39.0,2025-04-24
STK5810,SHOP3037,MOD2111,,2020-06-07
STK5811,SHOP3053,MOD2055,25.0,2019-07-19
STK5812,SHOP3044,MOD2089,26.0,2024-02-25
STK5813,SHOP3040,MOD2114,22.0,2023-02-18
STK5814,SHOP3054,MOD2003,23.0,2025-03-28
STK5815,SHOP3016,MOD2157,6.0,2021-01-31
STK5816,SHOP3085,MOD2075,15.0,2024-11-02
STK5817,SHOP3001,MOD2055,26.0,2025-04-11
STK5818,SHOP3021,MOD2158,0.0,2024-05-07
STK5819,SHOP3020,MOD2007,20.0,2024-04-02
STK5820,SHOP3070,MOD2115,23.0,2023-07-28
STK5821,SHOP3029,MOD2126,29.0,2020-10-12
STK5822,SHOP3084,MOD2070,13.0,2022-07-31
STK5823,SHOP3051,MOD2061,15.0,2021-11-17
STK5824,SHOP3097,MOD2139,18.0,2021-10-31
STK5825,SHOP3032,MOD2180,24.0,2021-02-02
STK5826,SHOP3020,MOD2136,27.0,2025-02-16
STK5827,SHOP3070,MOD2160,16.0,2021-01-26
STK5828,SHOP3082,MOD2096,28.0,2022-11-15
STK5829,SHOP3057,MOD2009,27.0,2022-05-05
STK5830,SHOP3089,MOD2010,1.0,2021-01-01
STK5831,SHOP3091,MOD2156,34.0,2023-03-25
STK5832,SHOP3097,MOD2108,42.0,2024-12-19
STK5833,SHOP3023,MOD2007,16.0,2023-12-20
STK5834,SHOP3077,MOD2063,16.0,2022-04-16
STK5835,SHOP3069,MOD2073,19.0,2024-01-08
STK5836,SHOP3022,MOD2015,17.0,2024-07-13
STK5837,SHOP3012,MOD2118,15.0,2019-07-14
STK5838,SHOP3041,MOD2111,12.0,2023-12-04
STK5839,SHOP3069,MOD2135,24.0,2024-11-21
STK5840,SHOP3013,MOD2143,7.0,2020-01-07
STK5841,SHOP3098,MOD2103,29.0,2020-08-25
STK5842,SHOP3019,MOD2126,35.0,2025-04-02
STK5843,SHOP3033,MOD2120,11.0,2022-09-03
STK5844,SHOP3091,MOD2106,16.0,2019-11-13
STK5845,SHOP3079,MOD2041,36.0,2024-08-15
STK5846,SHOP3039,MOD2007,,2024-12-25
STK5847,SHOP3074,MOD2036,,2023-05-25
STK5848,SHOP3039,MOD2148,28.0,2022-08-04
STK5849,SHOP3050,MOD2094,17.0,2021-04-02
STK5850,SHOP3036,MOD2156,30.0,2019-02-09
STK5851,SHOP3056,MOD2135,27.0,2024-06-20
STK5852,SHOP3043,MOD2000,33.0,2019-08-16
STK5853,SHOP3030,MOD2041,1.0,2019-03-19
STK5854,SHOP3099,MOD2050,14.0,2020-04-12
STK5855,SHOP3041,MOD2157,10.0,2023-10-07
STK5856,SHOP3000,MOD2057,,2025-07-17
STK5857,SHOP3052,MOD2098,33.0,2023-12-28
STK5858,SHOP3017,MOD2033,17.0,2023-11-11
STK5859,SHOP3015,MOD2032,2.0,2020-01-21
STK5860,SHOP3050,MOD2105,32.0,2021-11-29
STK5861,SHOP3060,MOD2021,19.0,2024-01-27
STK5862,SHOP3088,MOD2195,23.0,2024-05-22
STK5863,SHOP3080,MOD2119,15.0,2023-03-17
STK5864,SHOP3014,MOD2059,18.0,2021-08-22
STK5865,SHOP3014,MOD2195,15.0,2025-06-26
STK5866,SHOP3024,MOD2101,,2022-05-22
STK5867,SHOP3048,MOD2170,21.0,2021-01-28
STK5868,SHOP3070,MOD2147,6.0,2025-07-03
STK5869,SHOP3078,MOD2148,18.0,2020-11-12
STK5870,SHOP3029,MOD2020,24.0,2019-11-15
STK5871,SHOP3094,MOD2061,15.0,2023-10-16
STK5872,SHOP3020,MOD2014,17.0,2020-02-14
STK5873,SHOP3034,MOD2141,17.0,2021-01-19
STK5874,SHOP3060,MOD2049,7.0,2019-02-13
STK5875,SHOP3057,MOD2061,4.0,2020-08-29
STK5876,SHOP3072,MOD2119,7.0,2023-08-05
STK5877,SHOP3083,MOD2010,10.0,2019-05-03
STK5878,SHOP3012,MOD2049,24.0,2019-12-15
STK5879,SHOP3095,MOD2005,19.0,2025-01-16
STK5880,SHOP3033,MOD2061,27.0,2023-09-09
STK5881,SHOP3099,MOD2080,18.0,2019-10-24
STK5882,SHOP3060,MOD2191,16.0,2022-04-18
STK5883,SHOP3063,MOD2176,36.0,2021-09-01
STK5884,SHOP3078,MOD2006,,2025-04-12
STK5885,SHOP3097,MOD2132,6.0,2025-01-13
STK5886,SHOP3062,MOD2108,,2024-06-16
STK5887,SHOP3010,MOD2060,31.0,2020-05-28
STK5888,SHOP3050,MOD2028,26.0,2023-01-16
STK5889,SHOP3030,MOD2178,20.0,2025-06-14
STK5890,SHOP3001,MOD2096,4.0,2024-03-12
STK5891,SHOP3020,MOD2162,27.0,2023-03-29
STK5892,SHOP3032,MOD2156,10.0,2024-11-30
STK5893,SHOP3064,MOD2145,29.0,2023-02-03
STK5894,SHOP3032,MOD2057,40.0,2021-05-20
STK5895,SHOP3044,MOD2011,34.0,2023-02-27
STK5896,SHOP3048,MOD2000,18.0,2020-03-14
STK5897,SHOP3055,MOD2166,22.0,2025-08-02
STK5898,SHOP3098,MOD2097,17.0,2019-12-31
STK5899,SHOP3032,MOD2063,7.0,2019-11-10
STK5900,SHOP3001,MOD2006,14.0,2020-07-22
STK5901,SHOP3013,MOD2064,20.0,2021-05-20
STK5902,SHOP3095,MOD2101,26.0,2024-05-28
STK5903,SHOP3014,MOD2177,27.0,2025-08-12
STK5904,SHOP3079,MOD2015,0.0,2024-09-27
STK5905,SHOP3009,MOD2139,36.0,2020-03-10
STK5906,SHOP3077,MOD2086,12.0,2019-05-05
STK5907,SHOP3074,MOD2020,30.0,2022-05-07
STK5908,SHOP3011,MOD2007,11.0,2025-01-20
STK5909,SHOP3075,MOD2016,35.0,2022-10-27
STK5910,SHOP3073,MOD2051,15.0,2022-11-29
STK5911,SHOP3051,MOD2137,15.0,2021-01-21
STK5912,SHOP3061,MOD2190,21.0,2020-12-06
STK5913,SHOP3042,MOD2169,32.0,2023-12-24
STK5914,SHOP3094,MOD2043,26.0,2023-10-23
STK5915,SHOP3036,MOD2094,4.0,2024-05-28
STK5916,SHOP3088,MOD2152,24.0,2024-01-15
STK5917,SHOP3017,MOD2111,27.0,2020-05-22
STK5918,SHOP3085,MOD2086,30.0,2022-05-20
STK5919,SHOP3083,MOD2010,6.0,2022-01-20
STK5920,SHOP3056,MOD2068,13.0,2022-02-08
STK5921,SHOP3008,MOD2170,7.0,2021-12-20
STK5922,SHOP3012,MOD2170,7.0,2021-09-24
STK5923,SHOP3012,MOD2191,,2019-08-04
STK5924,SHOP3081,MOD2045,,2022-12-17
STK5925,SHOP3044,MOD2083,24.0,2020-04-10
STK5926,SHOP3030,MOD2052,22.0,2021-04-21
STK5927,SHOP3001,MOD2178,1.0,2023-02-24
STK5928,SHOP3027,MOD2199,20.0,2022-10-07
STK5929,SHOP3084,MOD2083,3.0,2024-10-20
STK5930,SHOP3095,MOD2136,9.0,2024-09-18
STK5931,SHOP3094,MOD2192,33.0,2023-10-14
STK5932,SHOP3056,MOD2160,8.0,2020-08-27
STK5933,SHOP3044,MOD2161,6.0,2021-09-19
STK5934,SHOP3037,MOD2038,12.0,2023-03-03
STK5935,SHOP3052,MOD2104,8.0,2023-11-27
STK5936,SHOP3048,MOD2110,18.0,2024-04-23
STK5937,SHOP3011,MOD2092,19.0,2020-02-05
STK5938,SHOP3061,MOD2092,33.0,2021-02-20
STK5939,SHOP3077,MOD2190,28.0,2020-08-28
STK5940,SHOP3045,MOD2114,13.0,2020-09-18
STK5941,SHOP3087,MOD2072,19.0,2021-01-04
STK5942,SHOP3099,MOD2170,13.0,2025-05-27
STK5943,SHOP3060,MOD2005,9.0,2022-04-19
STK5944,SHOP3061,MOD2020,29.0,2023-12-25
STK5945,SHOP3068,MOD2186,26.0,2023-07-31
STK5946,SHOP3005,MOD2141,7.0,2021-10-16
STK5947,SHOP3071,MOD2154,0.0,2021-06-08
STK5948,SHOP3099,MOD2186,10.0,2019-08-10
STK5949,SHOP3028,MOD2071,37.0,2019-03-31
STK5950,SHOP3068,MOD2051,22.0,2023-08-01
STK5951,SHOP3047,MOD2017,22.0,2024-10-18
STK5952,SHOP3024,MOD2075,15.0,2021-07-28
STK5953,SHOP3067,MOD2012,15.0,2021-04-16
STK5954,SHOP3062,MOD2091,22.0,2022-06-09
STK5955,SHOP3053,MOD2128,15.0,2023-03-23
STK5956,SHOP3092,MOD2091,18.0,2021-04-09
STK5957,SHOP3095,MOD2045,27.0,2020-11-17
STK5958,SHOP3073,MOD2007,25.0,2022-11-27
STK5959,SHOP3011,MOD2146,20.0,2022-04-29
STK5960,SHOP3078,MOD2047,15.0,2019-09-29
STK5961,SHOP3098,MOD2016,7.0,2019-09-16
STK5962,SHOP3003,MOD2075,16.0,2024-11-16
STK5963,SHOP3065,MOD2032,10.0,2019-05-11
STK5964,SHOP3095,MOD2138,26.0,2019-04-01
STK5965,SHOP3074,MOD2199,17.0,2023-06-03
STK5966,SHOP3051,MOD2140,12.0,2025-06-28
